,0,1,2,3,4,5,6,7,8
1503,usf1640_RCC_L1_MS_M.jpg,0.177744,1.0,0.629014,0.314847,0.0971021,0.127621,0.137413,0.0769771
445,usf0302_RCC_L2_MS_B.jpg,0.253851,1.0,0.80117,0.200256,0.15943,0.131074,0.134834,0.0922437
719,usf0485_RCC_L1_MS_B.jpg,0.266084,1.0,0.816633,0.181925,0.171275,0.13134,0.134875,0.0916477
99,usf0065_LMLO_L1_MS_M.jpg,0.216923,1.0,0.820332,0.200791,0.159826,0.131692,0.144207,0.0878695
322,usf0212_LMLO_L2_MS_M.jpg,0.234163,1.0,0.790194,0.260163,0.219959,0.204055,0.21554,0.157412
1455,usf1613_LMLO_L1_CL_M.jpg,0.158762,1.0,0.618845,0.290377,0.0916011,0.129278,0.115287,0.0617768
1890,usf1866_LCC_L1_CL_B.jpg,0.414366,1.0,0.809413,0.361421,0.326331,0.335739,0.324228,0.270881
854,usf1162_RCC_L1_MS_M.jpg,0.354619,1.0,0.839034,0.313523,0.301512,0.284814,0.293024,0.219035
359,usf0229_RMLO_L1_MS_B.jpg,0.10987,1.0,0.807933,0.194074,0.15998,0.145664,0.144468,0.0802393
2379,usf3402_RMLO_L1_MS_M.jpg,0.368683,1.0,0.843148,0.383858,0.36261,0.354728,0.342482,0.301261
2028,usf1943_RCC_L1_MS_B.jpg,0.312266,1.0,0.831246,0.244994,0.225209,0.216402,0.216181,0.148163
221,usf0153_LCC_L1_MS_M.jpg,0.469763,1.0,0.854761,0.445613,0.416491,0.406809,0.411241,0.371285
1280,usf1509_RCC_L1_MS_M.jpg,0.22425,1.0,0.789426,0.140022,0.111948,0.111762,0.113052,0.0363035
916,usf1212_LMLO_L1_MS_M.jpg,0.456809,1.0,0.852596,0.405694,0.377252,0.374403,0.373555,0.317936
1882,usf1861_RMLO_L1_CL_B.jpg,0.207638,1.0,0.686936,0.180895,0.0837473,0.10072,0.118093,0.0376794
380,usf0253_RCC_L1_CL_B.jpg,0.202725,1.0,0.779498,0.163336,0.141465,0.115822,0.121704,0.0712891
2052,usf1983_LCC_L1_CL_M.jpg,0.180659,1.0,0.564938,0.350678,0.0866257,0.12517,0.126514,0.0799905
1018,usf1364_RMLO_L1_CL_B.jpg,0.255483,1.0,0.774313,0.173459,0.139611,0.13665,0.137876,0.0605672
3418,5213220.jpg,0.0977937,1.0,0.780003,0.377987,0.202118,0.24211,0.267326,0.0925091
821,usf1142_LMLO_L1_MS_M.jpg,0.221214,1.0,0.709664,0.187029,0.0874311,0.112772,0.109156,0.0406829
413,usf0278_RMLO_L1_MS_B.jpg,0.201618,1.0,0.787517,0.195423,0.146923,0.132238,0.129488,0.0840147
2059,usf1986_RMLO_L1_MS_M.jpg,0.238651,1.0,0.772062,0.170726,0.118288,0.127834,0.134276,0.0429777
3314,5190927.jpg,0.133007,1.0,0.833529,0.252584,0.254964,0.188907,0.244766,0.0692611
906,usf1203_LCC_L1_MS_M.jpg,0.211825,1.0,0.801544,0.187334,0.12546,0.123139,0.125183,0.043971
3290,5184104.jpg,0.105013,1.0,0.788516,0.2696,0.163236,0.184856,0.169305,0.0344587
2310,usf3359_LCC_L1_MS_B.jpg,0.281957,1.0,0.833185,0.164597,0.158485,0.121131,0.129243,0.0734091
524,usf0334_RCC_L1_MS_B.jpg,0.262603,1.0,0.808929,0.204274,0.189073,0.165927,0.169311,0.117222
349,usf0226_LMLO_L1_CL_B.jpg,0.135386,1.0,0.781984,0.200385,0.152178,0.132598,0.147449,0.0834186
1350,usf1549_LMLO_L1_MS_B.jpg,0.185217,1.0,0.674692,0.191805,0.0866963,0.113223,0.107422,0.044258
1329,usf1537_LMLO_L1_MS_M.jpg,0.225689,1.0,0.718605,0.195585,0.094161,0.121141,0.112296,0.042238
3130,4164131.jpg,0.0659723,1.0,0.806268,0.26615,0.189417,0.218298,0.194017,0.0527183
1639,usf1730_LCC_L1_CL_M.jpg,0.181442,1.0,0.655941,0.216297,0.0864062,0.114869,0.107423,0.0451788
1281,usf1509_RMLO_L1_MS_M.jpg,0.192577,1.0,0.628198,0.242169,0.0811812,0.110628,0.108751,0.0546809
521,usf0332_LMLO_L1_MS_B.jpg,0.169352,1.0,0.773698,0.183049,0.139457,0.12233,0.132422,0.0745794
2378,usf3402_RCC_L1_MS_M.jpg,0.594685,1.0,0.907027,0.512094,0.526387,0.493038,0.493802,0.459653
2591,usf4024_LCC_L1_MS_B.jpg,0.231248,1.0,0.666101,0.191421,0.0820888,0.103652,0.106052,0.0470124
1767,usf1796_RCC_L1_MS_B.jpg,0.23098,1.0,0.746449,0.155837,0.098505,0.109497,0.110735,0.0376149
2345,usf3378_RCC_L1_CL_M.jpg,0.220347,1.0,0.782848,0.153937,0.122689,0.114034,0.112699,0.0563249
2302,usf3157_RCC_L1_MS_B.jpg,0.488028,1.0,0.885402,0.484373,0.472276,0.457992,0.461781,0.42094
2901,mdb019_10.png,0.119144,1.0,0.969441,0.20203,0.237379,0.216831,0.177316,0.0946928
1536,usf1667_LMLO_L1_CL_M.jpg,0.209461,1.0,0.640222,0.276733,0.0851043,0.114211,0.112126,0.06078
3385,5204008.jpg,0.0734014,1.0,0.831717,0.260223,0.20853,0.188245,0.235583,0.0492068
853,usf1161_RMLO_L1_MS_M.jpg,0.138003,1.0,0.51091,0.40597,0.0861361,0.127255,0.135913,0.0929512
577,usf0372_LMLO_L1_MS_B.jpg,0.197002,1.0,0.803202,0.183151,0.142743,0.124426,0.131959,0.0716168
2280,usf3116_RCC_L1_MS_B.jpg,0.649524,1.0,0.943116,0.58941,0.589237,0.571186,0.571788,0.539373
3344,5195118.jpg,0.156992,1.0,0.827923,0.35256,0.230322,0.295681,0.204435,0.0873824
120,usf0082_LCC_L1_MS_M.jpg,0.162052,1.0,0.764872,0.201122,0.147506,0.132085,0.13387,0.087562
1809,usf1819_RCC_L1_CL_M.jpg,0.166717,1.0,0.71963,0.20791,0.101169,0.121617,0.120725,0.0433051
1504,usf1640_RMLO_L1_MS_M.jpg,0.19851,1.0,0.696029,0.190558,0.0914097,0.104058,0.119808,0.0439288
3233,5170618.jpg,0.277889,1.0,0.872796,0.502019,0.376353,0.384184,0.405197,0.279513
1737,usf1781_RMLO_L1_MS_B.jpg,0.21242,1.0,0.795092,0.166845,0.109821,0.117339,0.127983,0.0340714
1795,usf1811_LCC_L1_MS_B.jpg,0.206473,1.0,0.726789,0.17763,0.0958565,0.115902,0.106515,0.0411805
2189,usf3057_RMLO_L1_MS_M.jpg,0.178299,1.0,0.830551,0.217388,0.177319,0.1624,0.160118,0.103844
1727,usf1776_LMLO_L1_MS_B.jpg,0.225412,1.0,0.75294,0.154173,0.10202,0.117415,0.106623,0.0363066
1499,usf1637_LMLO_L1_CL_M.jpg,0.195894,1.0,0.702246,0.179894,0.0876405,0.116115,0.106135,0.0347622
2997,mdb252_107.png,0.0274678,1.0,0.925608,0.270684,0.284847,0.196718,0.298224,0.0967851
2162,usf3041_LCC_L1_CL_M.jpg,0.193498,1.0,0.803464,0.177323,0.146326,0.125515,0.13597,0.0717388
31,usf0018_LMLO_L1_MS_M.jpg,0.199038,1.0,0.766297,0.178975,0.132094,0.116277,0.126934,0.0713607
2801,usf4134_LCC_L1_CL_M.jpg,0.1843,1.0,0.447563,0.433532,0.0682312,0.11418,0.107858,0.0982763
3400,5210408.jpg,0.182072,1.0,0.83188,0.237437,0.366228,0.250719,0.26688,0.109207
1969,usf1908_RCC_L1_MS_M.jpg,0.20227,1.0,0.700122,0.207669,0.0921198,0.113498,0.11013,0.0448275
2159,usf3037_LMLO_L1_CL_M.jpg,0.141715,1.0,0.772868,0.194998,0.142925,0.128839,0.139828,0.0760917
2489,usf3496_RCC_L2_CL_B.jpg,0.172673,1.0,0.807074,0.164247,0.146806,0.125641,0.128067,0.0681623
3073,4152556.jpg,0.0889152,1.0,0.729471,0.314994,0.133012,0.200959,0.169952,0.0332807
1089,usf1402_RMLO_L1_MS_M.jpg,0.234102,1.0,0.742438,0.15446,0.098679,0.104761,0.112139,0.0408332
1383,usf1568_LCC_L1_MS_B.jpg,0.233648,1.0,0.770399,0.154461,0.125658,0.126992,0.109456,0.0418503
1352,usf1550_LMLO_L1_CL_B.jpg,0.22715,1.0,0.689453,0.297899,0.101124,0.13185,0.130895,0.0685666
2368,usf3397_LCC_L1_CL_M.jpg,0.293004,1.0,0.82525,0.266897,0.22942,0.217331,0.21862,0.165766
475,usf0310_RCC_L1_CL_B.jpg,0.559953,1.0,0.90066,0.539979,0.5246,0.505209,0.508284,0.478462
1785,usf1805_LMLO_L1_MS_B.jpg,0.229376,1.0,0.827692,0.145371,0.125583,0.12549,0.122019,0.0375598
1252,usf1492_LMLO_L1_CL_B.jpg,0.176066,1.0,0.652975,0.20549,0.0826813,0.117131,0.106104,0.0435738
1104,usf1411_RMLO_L1_MS_B.jpg,0.145006,1.0,0.535146,0.386353,0.0868216,0.126094,0.129759,0.0846306
1580,usf1695_LCC_L1_MS_M.jpg,0.235002,1.0,0.759332,0.170706,0.10491,0.116421,0.110682,0.0431476
601,usf0381_LCC_L1_CL_B.jpg,0.465425,1.0,0.745394,0.583182,0.449659,0.464242,0.468218,0.427622
1223,usf1476_LMLO_L1_MS_B.jpg,0.160198,1.0,0.531464,0.358812,0.0801859,0.123745,0.117785,0.0784136
2318,usf3363_RCC_L1_CL_B.jpg,0.55163,1.0,0.893698,0.533265,0.525405,0.510727,0.514923,0.480981
1296,usf1518_LCC_L1_MS_B.jpg,0.176729,1.0,0.607462,0.225415,0.0770069,0.10976,0.1067,0.049393
1275,usf1505_LMLO_L1_CL_M.jpg,0.138312,1.0,0.63335,0.335325,0.107563,0.136436,0.131985,0.0728885
2644,usf4052_RCC_L1_CL_B.jpg,0.22648,1.0,0.698565,0.176941,0.0873984,0.107714,0.106076,0.043471
2156,usf3035_RCC_L1_MS_M.jpg,0.400468,1.0,0.833704,0.366001,0.344243,0.334868,0.335092,0.291106
1802,usf1814_LMLO_L1_MS_B.jpg,0.324055,1.0,0.552334,0.626464,0.322197,0.34156,0.336149,0.326545
2054,usf1984_LCC_L1_MS_M.jpg,0.424763,1.0,0.845544,0.375304,0.351106,0.353501,0.3442,0.289234
1656,usf1739_RCC_L1_MS_B.jpg,0.213873,1.0,0.71626,0.184105,0.0944043,0.112762,0.108683,0.0455278
880,usf1178_LMLO_L1_CL_M.jpg,0.142569,1.0,0.488392,0.375,0.0777425,0.118218,0.113992,0.0817047
2190,usf3058_LCC_L1_MS_M.jpg,0.147998,1.0,0.766316,0.244596,0.176375,0.165113,0.172328,0.118752
896,usf1190_LCC_L1_MS_M.jpg,0.215577,1.0,0.734799,0.162644,0.0935537,0.110372,0.108595,0.0356552
2731,usf4097_LCC_L1_MS_B.jpg,0.423589,1.0,0.836156,0.395572,0.34577,0.325492,0.332496,0.273515
3056,4150310.jpg,0.24546,1.0,0.861198,0.397653,0.330039,0.30181,0.369114,0.195354
1568,usf1686_LCC_L1_MS_B.jpg,0.206936,1.0,0.665643,0.246145,0.0914796,0.110227,0.116978,0.0565909
485,usf0315_RCC_L1_CL_B.jpg,0.219214,1.0,0.825874,0.188441,0.155135,0.129133,0.136502,0.0831302
849,usf1159_RCC_L1_MS_M.jpg,0.187824,1.0,0.668878,0.208876,0.0921134,0.112449,0.114005,0.0523368
2328,usf3365_RMLO_L1_CL_B.jpg,0.176384,1.0,0.798289,0.163709,0.140439,0.125043,0.12144,0.0642493
2876,usf4188_LCC_L1_CL_M.jpg,0.225193,1.0,0.731431,0.169086,0.0933083,0.106281,0.113241,0.0398998
2497,usf3499_LMLO_L2_CL_B.jpg,0.172655,1.0,0.766017,0.176604,0.136422,0.117155,0.132843,0.0699172
816,usf1140_LCC_L1_MS_M.jpg,0.213643,1.0,0.735222,0.17547,0.0940269,0.110548,0.115175,0.0364359
970,usf1252_RCC_L1_CL_M.jpg,0.217379,1.0,0.722793,0.214206,0.103572,0.118359,0.111731,0.0479016
3029,4143242.jpg,0.196152,1.0,0.836415,0.271765,0.207037,0.178335,0.214342,0.0720144
1551,usf1677_RMLO_L1_CL_M.jpg,0.188608,1.0,0.723131,0.218646,0.101634,0.116118,0.12992,0.0463109
2088,usf3011_LMLO_L1_MS_B.jpg,0.230913,1.0,0.829385,0.171147,0.151624,0.125154,0.127699,0.0733053
2391,usf3418_LCC_L1_CL_B.jpg,0.2984,1.0,0.834331,0.268628,0.245809,0.224227,0.231872,0.175489
1317,usf1531_LMLO_L1_CL_M.jpg,0.197206,1.0,0.667906,0.271263,0.0905342,0.118979,0.114193,0.0565367
794,usf1127_RMLO_L1_MS_M.jpg,0.202957,1.0,0.694036,0.214915,0.0927498,0.113602,0.117076,0.0479734
1033,usf1373_LCC_L1_MS_B.jpg,0.2888,1.0,0.770125,0.237616,0.196461,0.188901,0.186955,0.124565
1228,usf1479_LCC_L1_CL_B.jpg,0.173495,1.0,0.628861,0.220953,0.0820528,0.112583,0.109047,0.0479091
3302,5185507.jpg,0.132787,1.0,0.931946,0.247295,0.244637,0.194008,0.208502,0.0509865
934,usf1223_LMLO_L1_CL_M.jpg,0.403062,1.0,0.847191,0.346666,0.342578,0.332963,0.327096,0.269228
603,usf0381_RCC_L1_CL_B.jpg,0.158079,1.0,0.666177,0.25518,0.11142,0.121273,0.128303,0.0660662
2962,mdb188_71.png,0.0886065,0.892453,1.0,0.200611,0.277087,0.202705,0.247873,0.0875432
2827,usf4155_LCC_L1_CL_M.jpg,0.484717,1.0,0.826442,0.500854,0.425576,0.430313,0.426157,0.38135
133,usf0092_RCC_L1_CL_M.jpg,0.37548,1.0,0.823078,0.245632,0.253363,0.235509,0.233787,0.176909
2632,usf4044_RMLO_L1_CL_B.jpg,0.202445,1.0,0.691439,0.208675,0.0878366,0.11714,0.109099,0.0440929
699,usf0474_RCC_L1_MS_B.jpg,0.207933,1.0,0.811731,0.164792,0.1407,0.119725,0.124892,0.0664857
1695,usf1760_LMLO_L1_CL_B.jpg,0.188652,1.0,0.697187,0.187042,0.0875884,0.125417,0.102781,0.03569
2452,usf3473_LCC_L1_CL_B.jpg,0.207506,1.0,0.782189,0.169184,0.127313,0.116201,0.121396,0.0621299
3179,5114854.jpg,0.0855926,1.0,0.844193,0.295668,0.210738,0.222185,0.242402,0.0642331
1096,usf1407_LMLO_L1_CL_B.jpg,0.1339,1.0,0.481948,0.393658,0.0753084,0.124007,0.116301,0.0802684
869,usf1171_LCC_L1_MS_M.jpg,0.212428,1.0,0.72508,0.166769,0.0948742,0.11047,0.112119,0.0380244
2672,usf4066_RMLO_L1_MS_B.jpg,0.226872,1.0,0.709208,0.200074,0.0910172,0.114692,0.108277,0.0469761
2387,usf3410_LMLO_L1_MS_M.jpg,0.172599,1.0,0.775417,0.169805,0.137568,0.117691,0.130213,0.06838
487,usf0316_RCC_L1_MS_B.jpg,0.21551,1.0,0.792497,0.17255,0.137852,0.117417,0.124611,0.0709532
146,usf0100_RCC_L1_MS_M.jpg,0.176963,1.0,0.795701,0.176875,0.142904,0.126304,0.128245,0.0717275
2285,usf3121_RCC_L1_CL_B.jpg,0.164243,1.0,0.786521,0.171362,0.135687,0.131444,0.1231,0.0628686
1688,usf1757_LCC_L1_MS_B.jpg,0.371187,1.0,0.818336,0.310998,0.275346,0.281452,0.279911,0.218096
171,usf0114_LMLO_L1_MS_M.jpg,0.18983,1.0,0.756907,0.190125,0.140025,0.122103,0.128236,0.081793
250,usf0168_RCC_L1_MS_M.jpg,0.227708,1.0,0.822048,0.193327,0.154911,0.125854,0.144822,0.0797448
1272,usf1503_RMLO_L1_CL_M.jpg,0.209142,1.0,0.67373,0.22645,0.0883844,0.10467,0.121803,0.048979
1107,usf1413_LCC_L1_MS_B.jpg,0.23139,1.0,0.664506,0.189196,0.0821921,0.106227,0.102574,0.0468095
2511,usf3504_RCC_L1_MS_M.jpg,0.208364,1.0,0.802389,0.15271,0.141585,0.116133,0.126102,0.0598836
1436,usf1601_RCC_L1_CL_B.jpg,0.203955,1.0,0.659807,0.270314,0.0956471,0.118783,0.118241,0.0617523
1152,usf1436_RCC_L1_MS_B.jpg,0.223639,1.0,0.758564,0.151317,0.102519,0.109569,0.113412,0.0363379
2001,usf1927_LMLO_L1_CL_B.jpg,0.221174,1.0,0.676806,0.273542,0.121811,0.142588,0.131927,0.0776073
540,usf0339_RMLO_L1_MS_M.jpg,0.187244,1.0,0.809225,0.176885,0.148652,0.133375,0.133267,0.0721754
940,usf1226_RMLO_L1_CL_M.jpg,0.21947,1.0,0.722345,0.162998,0.0937158,0.0994513,0.119235,0.0367307
2739,usf4101_LCC_L1_MS_M.jpg,0.1999,1.0,0.639821,0.22348,0.0842166,0.110791,0.11398,0.0483976
1770,usf1797_LMLO_L1_CL_B.jpg,0.18743,1.0,0.634949,0.315949,0.0988021,0.137893,0.125252,0.0792865
1491,usf1633_RMLO_L1_CL_B.jpg,0.185487,1.0,0.708727,0.180316,0.0923178,0.103787,0.122137,0.0369946
2350,usf3387_RCC_L1_MS_M.jpg,0.178206,1.0,0.787874,0.185019,0.14081,0.125166,0.13838,0.07091
3267,5173943.jpg,0.462956,1.0,0.940191,0.545502,0.561325,0.560672,0.511374,0.420143
1113,usf1416_RCC_L1_MS_M.jpg,0.200267,1.0,0.765746,0.172656,0.104601,0.116454,0.117887,0.0366444
3304,5190115.jpg,0.155814,1.0,0.692973,0.401258,0.151106,0.209009,0.213344,0.0737917
127,usf0087_LMLO_L1_CL_M.jpg,0.331051,1.0,0.808032,0.249643,0.219343,0.201738,0.206591,0.155398
1380,usf1566_RMLO_L1_MS_B.jpg,0.224576,1.0,0.73099,0.166089,0.0931268,0.107589,0.110643,0.0390591
160,usf0105_RMLO_L1_MS_M.jpg,0.198854,1.0,0.789993,0.190028,0.1501,0.127336,0.129678,0.0841347
1936,usf1891_RMLO_L1_CL_B.jpg,0.19606,1.0,0.66579,0.217045,0.0880672,0.109297,0.111336,0.0505469
2780,usf4123_RCC_L1_CL_M.jpg,0.233539,1.0,0.732032,0.177656,0.095202,0.115928,0.113441,0.0406742
2500,usf3499_RMLO_L1_MS_M.jpg,0.218113,1.0,0.808862,0.172397,0.1492,0.127959,0.122757,0.0759987
2340,usf3374_LMLO_L1_CL_M.jpg,0.47387,1.0,0.8688,0.456614,0.43998,0.424185,0.432826,0.388159
3227,5170215.jpg,0.488695,1.0,0.916234,0.533042,0.593653,0.520897,0.542567,0.426602
772,usf1112_LMLO_L1_MS_M.jpg,0.216459,1.0,0.738675,0.154709,0.0978279,0.115075,0.103445,0.0364541
1392,usf1575_LCC_L1_MS_M.jpg,0.202406,1.0,0.69363,0.186626,0.0857424,0.110571,0.107358,0.0421072
122,usf0085_RCC_L1_MS_M.jpg,0.217466,1.0,0.8072,0.163349,0.142464,0.123357,0.122352,0.0666687
2334,usf3368_LMLO_L1_MS_B.jpg,0.198178,1.0,0.776851,0.179759,0.135238,0.119872,0.126809,0.0717927
631,usf0389_LMLO_L1_MS_B.jpg,0.204562,1.0,0.786851,0.251113,0.209611,0.191307,0.21041,0.143267
1095,usf1407_LCC_L1_CL_B.jpg,0.190706,1.0,0.655619,0.206957,0.0831069,0.110512,0.108746,0.0471255
3083,4154230.jpg,0.0568743,1.0,0.803085,0.257673,0.17075,0.187669,0.198361,0.0416468
1916,usf1880_LMLO_L1_MS_B.jpg,0.254271,1.0,0.829154,0.168708,0.149426,0.147142,0.1363,0.051073
714,usf0482_LMLO_L1_CL_B.jpg,0.204484,1.0,0.777981,0.174312,0.131361,0.117345,0.122303,0.0672734
995,usf1263_RMLO_L1_MS_M.jpg,0.182273,1.0,0.667327,0.203738,0.0898878,0.0986383,0.128153,0.0405999
294,usf0194_RMLO_L1_CL_M.jpg,0.197286,1.0,0.785308,0.198701,0.147841,0.132762,0.130891,0.08623
951,usf1235_LMLO_L1_CL_M.jpg,0.173316,1.0,0.716947,0.175693,0.0962329,0.121725,0.109275,0.0359301
2783,usf4124_RMLO_L1_MS_M.jpg,0.242913,1.0,0.61907,0.278135,0.091971,0.121632,0.113391,0.0743329
3433,5220133.jpg,0.0692837,1.0,0.842757,0.228102,0.191074,0.203938,0.17457,0.0399579
1003,usf1316_LCC_L1_CL_B.jpg,0.234278,1.0,0.75546,0.186457,0.101809,0.115639,0.113487,0.0436677
1948,usf1897_LMLO_L1_CL_M.jpg,0.341738,1.0,0.74968,0.369552,0.260055,0.2669,0.262537,0.209848
3390,5204515.jpg,0.0778077,1.0,0.765076,0.247824,0.164558,0.21725,0.145123,0.0347308
1839,usf1837_LCC_L1_CL_B.jpg,0.219526,1.0,0.68434,0.272399,0.0982996,0.127028,0.121715,0.0671307
125,usf0086_RMLO_L1_MS_M.jpg,0.188659,1.0,0.818055,0.19235,0.158686,0.133211,0.13785,0.0880007
542,usf0344_LMLO_L1_CL_M.jpg,0.362405,1.0,0.848572,0.380258,0.35458,0.339693,0.346737,0.29257
3255,5172520.jpg,0.117866,1.0,0.770106,0.377803,0.218314,0.248458,0.289121,0.110202
1792,usf1809_LMLO_L1_CL_B.jpg,0.223031,1.0,0.779858,0.214972,0.116358,0.125539,0.121083,0.0505819
442,usf0301_LCC_L1_CL_B.jpg,0.481814,1.0,0.834041,0.508407,0.450658,0.451209,0.453899,0.418118
2424,usf3443_RMLO_L1_MS_B.jpg,0.183836,1.0,0.783606,0.165406,0.13673,0.120919,0.120883,0.0666377
2347,usf3378_RMLO_L1_CL_M.jpg,0.213645,1.0,0.811642,0.166653,0.135852,0.123779,0.120591,0.0629397
1321,usf1533_RMLO_L1_MS_M.jpg,0.161091,1.0,0.664381,0.217742,0.0895944,0.111845,0.123602,0.0427767
2413,usf3436_RCC_L1_CL_B.jpg,0.479154,1.0,0.864979,0.421901,0.416524,0.396844,0.401029,0.361288
2191,usf3058_LMLO_L1_MS_M.jpg,0.120982,1.0,0.788953,0.234117,0.164683,0.15293,0.159548,0.106182
3284,5183004.jpg,0.11561,1.0,0.785771,0.251377,0.15544,0.151863,0.176903,0.033024
2933,mdb125_42.png,0.0770548,0.987253,1.0,0.228186,0.213741,0.210336,0.196903,0.0686399
1452,usf1610_RCC_L1_MS_B.jpg,0.370203,1.0,0.842848,0.326268,0.305299,0.292536,0.294233,0.228332
215,usf0150_LCC_L1_CL_B.jpg,0.313551,1.0,0.792647,0.316736,0.25978,0.251091,0.25659,0.211083
1174,usf1448_LMLO_L1_CL_B.jpg,0.396268,1.0,0.836733,0.343397,0.326923,0.323397,0.316735,0.259865
1894,usf1868_LMLO_L1_CL_B.jpg,0.517258,1.0,0.841891,0.468873,0.43581,0.438896,0.433121,0.389372
2022,usf1940_LCC_L1_MS_B.jpg,0.221729,1.0,0.756895,0.146815,0.100854,0.108598,0.107396,0.0389301
1060,usf1387_LMLO_L1_MS_B.jpg,0.21384,1.0,0.64716,0.248344,0.0795298,0.113165,0.110184,0.0492042
2939,mdb134_48.png,0.100882,1.0,0.966887,0.202024,0.23986,0.180424,0.202448,0.0793415
285,usf0188_LMLO_L1_MS_M.jpg,0.179594,1.0,0.762306,0.204915,0.147729,0.13067,0.134401,0.09118
525,usf0334_RMLO_L1_MS_B.jpg,0.260265,1.0,0.795992,0.145604,0.128634,0.114265,0.111579,0.0557037
388,usf0257_RCC_L1_MS_B.jpg,0.395813,1.0,0.869893,0.30041,0.298158,0.257753,0.256257,0.219058
948,usf1234_RCC_L1_MS_M.jpg,0.231365,1.0,0.723258,0.168215,0.0941984,0.107171,0.1106,0.0413657
1819,usf1824_LCC_L1_CL_M.jpg,0.185463,1.0,0.677096,0.1935,0.0859626,0.109136,0.113288,0.0430028
1908,usf1876_LMLO_L1_MS_B.jpg,0.200779,1.0,0.649811,0.199701,0.0811609,0.109096,0.103987,0.0470176
1448,usf1607_LCC_L1_MS_B.jpg,0.359106,1.0,0.837112,0.296344,0.298677,0.278773,0.276616,0.213942
3069,4152316.jpg,0.134046,1.0,0.858614,0.245733,0.190487,0.164206,0.186147,0.0427924
2319,usf3363_RMLO_L1_CL_B.jpg,0.477847,1.0,0.879904,0.452928,0.435491,0.420735,0.423901,0.383751
3173,5114343.jpg,0.152898,1.0,0.854925,0.281384,0.25199,0.260943,0.212441,0.0818567
788,usf1124_LMLO_L1_CL_M.jpg,0.192247,1.0,0.738889,0.135924,0.14106,0.146942,0.115342,0.0345685
290,usf0191_LMLO_L1_MS_M.jpg,0.163412,1.0,0.763773,0.186232,0.13437,0.122331,0.131754,0.0725359
3091,4155419.jpg,0.520075,1.0,0.907935,0.606632,0.564694,0.593751,0.53387,0.462469
3167,5113824.jpg,0.123584,1.0,0.859122,0.313299,0.194722,0.233711,0.199674,0.0504434
913,usf1211_LMLO_L1_MS_M.jpg,0.184856,1.0,0.661101,0.245297,0.0887115,0.119747,0.11045,0.0508018
2661,usf4061_LCC_L1_MS_B.jpg,0.191512,1.0,0.61941,0.333182,0.0883656,0.119607,0.131817,0.0726038
2122,usf3025_RMLO_L4_CL_M.jpg,0.153047,1.0,0.834562,0.182623,0.165057,0.143079,0.141219,0.0758077
277,usf0185_LCC_L1_MS_M.jpg,0.342641,1.0,0.827403,0.35909,0.317912,0.308392,0.317941,0.265374
966,usf1248_RCC_L1_CL_M.jpg,0.24563,1.0,0.709865,0.226309,0.0953228,0.11568,0.121038,0.0527551
1237,usf1483_LMLO_L1_MS_B.jpg,0.206905,1.0,0.724526,0.165063,0.0952906,0.121925,0.101669,0.0355413
3413,5212350.jpg,0.0677789,1.0,0.821947,0.254569,0.184635,0.185297,0.191603,0.0423761
1910,usf1877_RMLO_L1_MS_B.jpg,0.176619,1.0,0.559673,0.335441,0.0823179,0.10923,0.117813,0.0705618
1650,usf1736_RCC_L1_CL_B.jpg,0.302423,1.0,0.821648,0.225312,0.224058,0.19973,0.20645,0.132468
2448,usf3470_LCC_L1_CL_B.jpg,0.121069,1.0,0.751579,0.22402,0.147687,0.140772,0.147917,0.092868
921,usf1214_LMLO_L1_CL_M.jpg,0.234673,1.0,0.812309,0.144806,0.121998,0.131244,0.115081,0.0378212
2323,usf3364_LMLO_L1_CL_B.jpg,0.203108,1.0,0.801457,0.171077,0.135942,0.118839,0.128087,0.0640198
2875,usf4186_LMLO_L1_CL_M.jpg,0.230962,1.0,0.743198,0.157841,0.0991707,0.11081,0.11521,0.0372329
620,usf0386_LMLO_L1_MS_B.jpg,0.27808,1.0,0.810385,0.184561,0.162241,0.128545,0.13019,0.0848947
2857,usf4171_LCC_L1_CL_B.jpg,0.494642,1.0,0.833337,0.466668,0.433416,0.416725,0.419694,0.369098
1479,usf1626_LMLO_L1_CL_M.jpg,0.156805,1.0,0.607571,0.252865,0.080642,0.117218,0.114862,0.0522806
1193,usf1459_LMLO_L1_MS_B.jpg,0.498657,1.0,0.834375,0.521294,0.428075,0.433033,0.426803,0.381133
2491,usf3497_LMLO_L1_CL_B.jpg,0.1448,1.0,0.760907,0.19686,0.135901,0.126248,0.13984,0.0742561
2771,usf4117_LMLO_L1_CL_M.jpg,0.206843,1.0,0.676582,0.210025,0.0838998,0.102407,0.12341,0.0446259
1234,usf1482_RCC_L1_CL_B.jpg,0.227585,1.0,0.786996,0.150126,0.109722,0.113416,0.111119,0.0403162
2784,usf4125_LCC_L1_MS_M.jpg,0.301426,1.0,0.78623,0.249293,0.216742,0.20809,0.212785,0.145766
2051,usf1982_LMLO_L1_MS_B.jpg,0.125725,1.0,0.550234,0.393355,0.0948473,0.139458,0.135565,0.0884766
2725,usf4094_RCC_L1_MS_B.jpg,0.219914,1.0,0.712642,0.203393,0.0920373,0.116423,0.109262,0.0465428
3273,5181709.jpg,0.144499,1.0,0.830696,0.27208,0.199343,0.228912,0.174833,0.0512565
2444,usf3465_RMLO_L1_CL_B.jpg,0.186722,1.0,0.778444,0.171009,0.133376,0.126645,0.118009,0.0654375
