,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
2459,usf3477_LCC_L1_MS_M.jpg,0.018665,0.037685,0.038061,0.006521,0.061793,0.006061,0.006316,0.006508,0.078446,0.00523,0.00786,0.000953,0.007817,0.00781,0.008303,0.007973,0.102206,0.000934,0.009808,0.000757,0.000977,0.008406,0.004658,0.000717,0.010314,0.010454,0.008453,0.105554,2.3e-05,0.000675,0.000943,0.007413,0.009937,0.005084,0.098473,0.304216,0.018665,0.037685,0.038061,0.006521,0.061793,0.006061,0.006316,0.006508,0.078446,0.00523,0.00786,0.000953,0.007817,0.00781,0.008303,0.007973,0.102206,0.000934,0.009808,0.000757,0.000977,0.008406,0.004658,0.000717,0.010314,0.010454,0.008453,0.105554,2.3e-05,0.000675,0.000943,0.007413,0.009937,0.005084,0.098473,0.304216,0.018665,0.037685,0.038061,0.006521,0.061793,0.006061,0.006316,0.006508,0.078446,0.00523,0.00786,0.000953,0.007817,0.00781,0.008303,0.007973,0.102206,0.000934,0.009808,0.000757,0.000977,0.008406,0.004658,0.000717,0.010314,0.010454,0.008453,0.105554,2.3e-05,0.000675,0.000943,0.007413,0.009937,0.005084,0.098473,0.304216
871,usf1172_LCC_L1_MS_M.jpg,0.00639145,0.0160809,0.0207211,0.00277988,0.0528162,0.00204893,0.002614,0.00275867,0.0901802,0.00367444,0.00343736,0.000601424,0.0055234,0.00354491,0.00336464,0.00563475,0.128951,0.000220421,0.00476973,0.000305257,0.0002386,0.00494016,0.00202166,0.000316618,0.0053151,0.00541281,0.00490077,0.10794,2.57537e-05,0.000524163,0.000253749,0.00538554,0.00462202,0.00366081,0.0846,0.409946,0.00639145,0.0160809,0.0207211,0.00277988,0.0528162,0.00204893,0.002614,0.00275867,0.0901802,0.00367444,0.00343736,0.000601424,0.0055234,0.00354491,0.00336464,0.00563475,0.128951,0.000220421,0.00476973,0.000305257,0.0002386,0.00494016,0.00202166,0.000316618,0.0053151,0.00541281,0.00490077,0.10794,2.57537e-05,0.000524163,0.000253749,0.00538554,0.00462202,0.00366081,0.0846,0.409946,0.00639145,0.0160809,0.0207211,0.00277988,0.0528162,0.00204893,0.002614,0.00275867,0.0901802,0.00367444,0.00343736,0.000601424,0.0055234,0.00354491,0.00336464,0.00563475,0.128951,0.000220421,0.00476973,0.000305257,0.0002386,0.00494016,0.00202166,0.000316618,0.0053151,0.00541281,0.00490077,0.10794,2.57537e-05,0.000524163,0.000253749,0.00538554,0.00462202,0.00366081,0.0846,0.409946
3443,31181830.jpg,0.008656,0.023376,0.034064,0.001904,0.100112,0.00296,0.002992,0.002848,0.225296,0.00536,0.003888,0.000352,0.004848,0.00368,0.003968,0.005024,0.235744,0.000288,0.006496,0.000224,0.00016,0.004704,0.0016,0.000176,0.004752,0.00472,0.003952,0.124128,0.0,0.000336,0.00032,0.003552,0.00416,0.002976,0.0764,0.080048,0.008656,0.023376,0.034064,0.001904,0.100112,0.00296,0.002992,0.002848,0.225296,0.00536,0.003888,0.000352,0.004848,0.00368,0.003968,0.005024,0.235744,0.000288,0.006496,0.000224,0.00016,0.004704,0.0016,0.000176,0.004752,0.00472,0.003952,0.124128,0.0,0.000336,0.00032,0.003552,0.00416,0.002976,0.0764,0.080048,0.008656,0.023376,0.034064,0.001904,0.100112,0.00296,0.002992,0.002848,0.225296,0.00536,0.003888,0.000352,0.004848,0.00368,0.003968,0.005024,0.235744,0.000288,0.006496,0.000224,0.00016,0.004704,0.0016,0.000176,0.004752,0.00472,0.003952,0.124128,0.0,0.000336,0.00032,0.003552,0.00416,0.002976,0.0764,0.080048
11,usf0007_RMLO_L1_CL_B.jpg,0.0293,0.055577,0.050883,0.009221,0.073518,0.009639,0.009064,0.009157,0.086047,0.006954,0.011105,0.001407,0.010092,0.010971,0.011529,0.010134,0.107444,0.00165,0.01387,0.001387,0.001852,0.011837,0.006545,0.001374,0.014033,0.01381,0.011814,0.121483,3.6e-05,0.001106,0.001856,0.010774,0.015378,0.007148,0.127412,0.130597,0.0293,0.055577,0.050883,0.009221,0.073518,0.009639,0.009064,0.009157,0.086047,0.006954,0.011105,0.001407,0.010092,0.010971,0.011529,0.010134,0.107444,0.00165,0.01387,0.001387,0.001852,0.011837,0.006545,0.001374,0.014033,0.01381,0.011814,0.121483,3.6e-05,0.001106,0.001856,0.010774,0.015378,0.007148,0.127412,0.130597,0.0293,0.055577,0.050883,0.009221,0.073518,0.009639,0.009064,0.009157,0.086047,0.006954,0.011105,0.001407,0.010092,0.010971,0.011529,0.010134,0.107444,0.00165,0.01387,0.001387,0.001852,0.011837,0.006545,0.001374,0.014033,0.01381,0.011814,0.121483,3.6e-05,0.001106,0.001856,0.010774,0.015378,0.007148,0.127412,0.130597
1721,usf1773_RMLO_L1_CL_B.jpg,0.0131397,0.0331995,0.0400068,0.00511513,0.087136,0.0043198,0.00514013,0.0052901,0.134143,0.00496818,0.00650961,0.000792304,0.00878578,0.00662172,0.00646644,0.00905998,0.169782,0.000472655,0.0083563,0.000484775,0.000519618,0.00797909,0.00369565,0.000488562,0.00901529,0.00896227,0.00798515,0.146922,2.34813e-05,0.000615815,0.000505226,0.00734206,0.00819269,0.0052386,0.116194,0.123052,0.0131397,0.0331995,0.0400068,0.00511513,0.087136,0.0043198,0.00514013,0.0052901,0.134143,0.00496818,0.00650961,0.000792304,0.00878578,0.00662172,0.00646644,0.00905998,0.169782,0.000472655,0.0083563,0.000484775,0.000519618,0.00797909,0.00369565,0.000488562,0.00901529,0.00896227,0.00798515,0.146922,2.34813e-05,0.000615815,0.000505226,0.00734206,0.00819269,0.0052386,0.116194,0.123052,0.0131397,0.0331995,0.0400068,0.00511513,0.087136,0.0043198,0.00514013,0.0052901,0.134143,0.00496818,0.00650961,0.000792304,0.00878578,0.00662172,0.00646644,0.00905998,0.169782,0.000472655,0.0083563,0.000484775,0.000519618,0.00797909,0.00369565,0.000488562,0.00901529,0.00896227,0.00798515,0.146922,2.34813e-05,0.000615815,0.000505226,0.00734206,0.00819269,0.0052386,0.116194,0.123052
2947,mdb152_56.png,0.0307153,0.0445318,0.0463386,0.0148794,0.0599426,0.00945903,0.0126475,0.0149857,0.080136,0.00382612,0.00765225,0.00350728,0.0125412,0.00754597,0.0100967,0.0151982,0.0859815,0.00297587,0.00967159,0.00329472,0.00233819,0.0187055,0.00286959,0.00318844,0.0110532,0.0137103,0.0185992,0.0938463,0.000637687,0.00531406,0.00308216,0.0278457,0.0149857,0.00797109,0.13062,0.128494,0.0307153,0.0445318,0.0463386,0.0148794,0.0599426,0.00945903,0.0126475,0.0149857,0.080136,0.00382612,0.00765225,0.00350728,0.0125412,0.00754597,0.0100967,0.0151982,0.0859815,0.00297587,0.00967159,0.00329472,0.00233819,0.0187055,0.00286959,0.00318844,0.0110532,0.0137103,0.0185992,0.0938463,0.000637687,0.00531406,0.00308216,0.0278457,0.0149857,0.00797109,0.13062,0.128494,0.0307153,0.0445318,0.0463386,0.0148794,0.0599426,0.00945903,0.0126475,0.0149857,0.080136,0.00382612,0.00765225,0.00350728,0.0125412,0.00754597,0.0100967,0.0151982,0.0859815,0.00297587,0.00967159,0.00329472,0.00233819,0.0187055,0.00286959,0.00318844,0.0110532,0.0137103,0.0185992,0.0938463,0.000637687,0.00531406,0.00308216,0.0278457,0.0149857,0.00797109,0.13062,0.128494
1880,usf1860_LMLO_L1_MS_B.jpg,0.0141153,0.0347659,0.0388638,0.00566202,0.0812914,0.00471065,0.00538554,0.0054469,0.119247,0.005584,0.00727692,0.000933191,0.00928495,0.00727011,0.00697545,0.00929707,0.156324,0.000535525,0.00915542,0.000552946,0.00058173,0.00829874,0.00410847,0.000567338,0.00993409,0.0100341,0.00829192,0.145829,3.40857e-05,0.000675655,0.000492349,0.00748825,0.00899257,0.00586123,0.122476,0.140178,0.0141153,0.0347659,0.0388638,0.00566202,0.0812914,0.00471065,0.00538554,0.0054469,0.119247,0.005584,0.00727692,0.000933191,0.00928495,0.00727011,0.00697545,0.00929707,0.156324,0.000535525,0.00915542,0.000552946,0.00058173,0.00829874,0.00410847,0.000567338,0.00993409,0.0100341,0.00829192,0.145829,3.40857e-05,0.000675655,0.000492349,0.00748825,0.00899257,0.00586123,0.122476,0.140178,0.0141153,0.0347659,0.0388638,0.00566202,0.0812914,0.00471065,0.00538554,0.0054469,0.119247,0.005584,0.00727692,0.000933191,0.00928495,0.00727011,0.00697545,0.00929707,0.156324,0.000535525,0.00915542,0.000552946,0.00058173,0.00829874,0.00410847,0.000567338,0.00993409,0.0100341,0.00829192,0.145829,3.40857e-05,0.000675655,0.000492349,0.00748825,0.00899257,0.00586123,0.122476,0.140178
2061,usf1987_RMLO_L1_MS_M.jpg,0.00758597,0.0181586,0.0243137,0.0033101,0.0632116,0.00225344,0.00311089,0.00305863,0.107306,0.00431677,0.00394561,0.000605211,0.00622329,0.00396985,0.00402211,0.0064172,0.150131,0.000243145,0.0053863,0.000338585,0.0002386,0.00556582,0.00242084,0.000321163,0.00621042,0.0061574,0.00562642,0.124848,3.33283e-05,0.000547644,0.000275716,0.00582184,0.00531207,0.00409104,0.0941198,0.317023,0.00758597,0.0181586,0.0243137,0.0033101,0.0632116,0.00225344,0.00311089,0.00305863,0.107306,0.00431677,0.00394561,0.000605211,0.00622329,0.00396985,0.00402211,0.0064172,0.150131,0.000243145,0.0053863,0.000338585,0.0002386,0.00556582,0.00242084,0.000321163,0.00621042,0.0061574,0.00562642,0.124848,3.33283e-05,0.000547644,0.000275716,0.00582184,0.00531207,0.00409104,0.0941198,0.317023,0.00758597,0.0181586,0.0243137,0.0033101,0.0632116,0.00225344,0.00311089,0.00305863,0.107306,0.00431677,0.00394561,0.000605211,0.00622329,0.00396985,0.00402211,0.0064172,0.150131,0.000243145,0.0053863,0.000338585,0.0002386,0.00556582,0.00242084,0.000321163,0.00621042,0.0061574,0.00562642,0.124848,3.33283e-05,0.000547644,0.000275716,0.00582184,0.00531207,0.00409104,0.0941198,0.317023
107,usf0070_LCC_L1_MS_M.jpg,0.023491,0.049395,0.046747,0.007824,0.076889,0.007936,0.008016,0.007768,0.104528,0.007262,0.009736,0.001262,0.010089,0.00937,0.009292,0.01025,0.127944,0.001171,0.011151,0.000988,0.001215,0.010826,0.005108,0.001016,0.011462,0.011519,0.010866,0.127765,3.6e-05,0.000913,0.00127,0.009639,0.013057,0.006031,0.123191,0.130981,0.023491,0.049395,0.046747,0.007824,0.076889,0.007936,0.008016,0.007768,0.104528,0.007262,0.009736,0.001262,0.010089,0.00937,0.009292,0.01025,0.127944,0.001171,0.011151,0.000988,0.001215,0.010826,0.005108,0.001016,0.011462,0.011519,0.010866,0.127765,3.6e-05,0.000913,0.00127,0.009639,0.013057,0.006031,0.123191,0.130981,0.023491,0.049395,0.046747,0.007824,0.076889,0.007936,0.008016,0.007768,0.104528,0.007262,0.009736,0.001262,0.010089,0.00937,0.009292,0.01025,0.127944,0.001171,0.011151,0.000988,0.001215,0.010826,0.005108,0.001016,0.011462,0.011519,0.010866,0.127765,3.6e-05,0.000913,0.00127,0.009639,0.013057,0.006031,0.123191,0.130981
2564,usf4011_RMLO_L1_MS_B.jpg,0.0163907,0.0542039,0.0243614,0.0039441,0.0500037,0.00653007,0.00435843,0.00449326,0.0933956,0.0229154,0.00734358,0.0012892,0.00910013,0.00753143,0.00405696,0.00935994,0.138341,0.000847598,0.00595818,0.000599909,0.000746856,0.0071118,0.00205651,0.000592334,0.00617254,0.00618315,0.00723981,0.112603,7.7261e-05,0.00104302,0.000587032,0.0080715,0.00774731,0.00734358,0.133914,0.230007,0.0163907,0.0542039,0.0243614,0.0039441,0.0500037,0.00653007,0.00435843,0.00449326,0.0933956,0.0229154,0.00734358,0.0012892,0.00910013,0.00753143,0.00405696,0.00935994,0.138341,0.000847598,0.00595818,0.000599909,0.000746856,0.0071118,0.00205651,0.000592334,0.00617254,0.00618315,0.00723981,0.112603,7.7261e-05,0.00104302,0.000587032,0.0080715,0.00774731,0.00734358,0.133914,0.230007,0.0163907,0.0542039,0.0243614,0.0039441,0.0500037,0.00653007,0.00435843,0.00449326,0.0933956,0.0229154,0.00734358,0.0012892,0.00910013,0.00753143,0.00405696,0.00935994,0.138341,0.000847598,0.00595818,0.000599909,0.000746856,0.0071118,0.00205651,0.000592334,0.00617254,0.00618315,0.00723981,0.112603,7.7261e-05,0.00104302,0.000587032,0.0080715,0.00774731,0.00734358,0.133914,0.230007
2172,usf3045_LMLO_L2_CL_M.jpg,0.034185,0.062431,0.055079,0.010195,0.072758,0.011018,0.010218,0.010172,0.083538,0.007313,0.011763,0.001462,0.01027,0.011864,0.012639,0.010331,0.099404,0.002011,0.014663,0.001559,0.002191,0.012395,0.006893,0.001494,0.014488,0.014494,0.012592,0.113641,5e-05,0.001226,0.002284,0.011688,0.016354,0.007192,0.125225,0.120924,0.034185,0.062431,0.055079,0.010195,0.072758,0.011018,0.010218,0.010172,0.083538,0.007313,0.011763,0.001462,0.01027,0.011864,0.012639,0.010331,0.099404,0.002011,0.014663,0.001559,0.002191,0.012395,0.006893,0.001494,0.014488,0.014494,0.012592,0.113641,5e-05,0.001226,0.002284,0.011688,0.016354,0.007192,0.125225,0.120924,0.034185,0.062431,0.055079,0.010195,0.072758,0.011018,0.010218,0.010172,0.083538,0.007313,0.011763,0.001462,0.01027,0.011864,0.012639,0.010331,0.099404,0.002011,0.014663,0.001559,0.002191,0.012395,0.006893,0.001494,0.014488,0.014494,0.012592,0.113641,5e-05,0.001226,0.002284,0.011688,0.016354,0.007192,0.125225,0.120924
809,usf1135_LCC_L1_MS_M.jpg,0.0129291,0.0343925,0.0356923,0.00524996,0.0748295,0.00455764,0.00504544,0.00505378,0.109937,0.00685123,0.00715194,0.00104227,0.00954627,0.00711558,0.006396,0.00955461,0.153291,0.000547644,0.00872822,0.000548401,0.00053401,0.00836161,0.00378806,0.000568095,0.00954779,0.00953718,0.00800408,0.146597,4.24178e-05,0.00076655,0.000514316,0.00781548,0.00886229,0.00610589,0.130088,0.156928,0.0129291,0.0343925,0.0356923,0.00524996,0.0748295,0.00455764,0.00504544,0.00505378,0.109937,0.00685123,0.00715194,0.00104227,0.00954627,0.00711558,0.006396,0.00955461,0.153291,0.000547644,0.00872822,0.000548401,0.00053401,0.00836161,0.00378806,0.000568095,0.00954779,0.00953718,0.00800408,0.146597,4.24178e-05,0.00076655,0.000514316,0.00781548,0.00886229,0.00610589,0.130088,0.156928,0.0129291,0.0343925,0.0356923,0.00524996,0.0748295,0.00455764,0.00504544,0.00505378,0.109937,0.00685123,0.00715194,0.00104227,0.00954627,0.00711558,0.006396,0.00955461,0.153291,0.000547644,0.00872822,0.000548401,0.00053401,0.00836161,0.00378806,0.000568095,0.00954779,0.00953718,0.00800408,0.146597,4.24178e-05,0.00076655,0.000514316,0.00781548,0.00886229,0.00610589,0.130088,0.156928
2946,mdb150_55.png,0.028992,0.049728,0.057216,0.014592,0.08448,0.007744,0.010816,0.011648,0.11584,0.004736,0.008192,0.00192,0.01344,0.007168,0.00864,0.016128,0.12032,0.00224,0.00896,0.002496,0.001984,0.017216,0.003264,0.002304,0.009472,0.008576,0.015616,0.100224,0.000256,0.003392,0.00192,0.022848,0.012928,0.005248,0.10528,0.082432,0.028992,0.049728,0.057216,0.014592,0.08448,0.007744,0.010816,0.011648,0.11584,0.004736,0.008192,0.00192,0.01344,0.007168,0.00864,0.016128,0.12032,0.00224,0.00896,0.002496,0.001984,0.017216,0.003264,0.002304,0.009472,0.008576,0.015616,0.100224,0.000256,0.003392,0.00192,0.022848,0.012928,0.005248,0.10528,0.082432,0.028992,0.049728,0.057216,0.014592,0.08448,0.007744,0.010816,0.011648,0.11584,0.004736,0.008192,0.00192,0.01344,0.007168,0.00864,0.016128,0.12032,0.00224,0.00896,0.002496,0.001984,0.017216,0.003264,0.002304,0.009472,0.008576,0.015616,0.100224,0.000256,0.003392,0.00192,0.022848,0.012928,0.005248,0.10528,0.082432
3328,5193253.jpg,0.008304,0.018288,0.028208,0.001968,0.080176,0.002176,0.00272,0.002432,0.149984,0.00208,0.003088,0.000224,0.003328,0.00256,0.003056,0.002896,0.126208,0.000112,0.00368,0.000208,0.000128,0.002832,0.001632,0.000112,0.003328,0.003248,0.003408,0.061504,0.0,8e-05,0.000208,0.002176,0.002688,0.001552,0.036128,0.423344,0.008304,0.018288,0.028208,0.001968,0.080176,0.002176,0.00272,0.002432,0.149984,0.00208,0.003088,0.000224,0.003328,0.00256,0.003056,0.002896,0.126208,0.000112,0.00368,0.000208,0.000128,0.002832,0.001632,0.000112,0.003328,0.003248,0.003408,0.061504,0.0,8e-05,0.000208,0.002176,0.002688,0.001552,0.036128,0.423344,0.008304,0.018288,0.028208,0.001968,0.080176,0.002176,0.00272,0.002432,0.149984,0.00208,0.003088,0.000224,0.003328,0.00256,0.003056,0.002896,0.126208,0.000112,0.00368,0.000208,0.000128,0.002832,0.001632,0.000112,0.003328,0.003248,0.003408,0.061504,0.0,8e-05,0.000208,0.002176,0.002688,0.001552,0.036128,0.423344
2536,usf3515_RCC_L2_CL_M.jpg,0.020351,0.040262,0.043493,0.006799,0.071815,0.006219,0.006938,0.00693,0.091617,0.004618,0.007879,0.000922,0.008316,0.007942,0.00878,0.008286,0.110637,0.000954,0.010686,0.000823,0.001096,0.009125,0.004941,0.000837,0.010778,0.0108,0.009188,0.112281,2.3e-05,0.000632,0.000957,0.007888,0.010764,0.005283,0.100136,0.247008,0.020351,0.040262,0.043493,0.006799,0.071815,0.006219,0.006938,0.00693,0.091617,0.004618,0.007879,0.000922,0.008316,0.007942,0.00878,0.008286,0.110637,0.000954,0.010686,0.000823,0.001096,0.009125,0.004941,0.000837,0.010778,0.0108,0.009188,0.112281,2.3e-05,0.000632,0.000957,0.007888,0.010764,0.005283,0.100136,0.247008,0.020351,0.040262,0.043493,0.006799,0.071815,0.006219,0.006938,0.00693,0.091617,0.004618,0.007879,0.000922,0.008316,0.007942,0.00878,0.008286,0.110637,0.000954,0.010686,0.000823,0.001096,0.009125,0.004941,0.000837,0.010778,0.0108,0.009188,0.112281,2.3e-05,0.000632,0.000957,0.007888,0.010764,0.005283,0.100136,0.247008
313,usf0208_RMLO_L1_MS_M.jpg,0.038009,0.065328,0.059033,0.010843,0.073279,0.011241,0.010653,0.01051,0.080296,0.007221,0.012295,0.001495,0.010318,0.012245,0.013284,0.010345,0.093548,0.00202,0.014991,0.00165,0.002217,0.012769,0.007624,0.001584,0.015284,0.01557,0.012994,0.109631,4.7e-05,0.001284,0.002326,0.012218,0.016816,0.007448,0.121591,0.117997,0.038009,0.065328,0.059033,0.010843,0.073279,0.011241,0.010653,0.01051,0.080296,0.007221,0.012295,0.001495,0.010318,0.012245,0.013284,0.010345,0.093548,0.00202,0.014991,0.00165,0.002217,0.012769,0.007624,0.001584,0.015284,0.01557,0.012994,0.109631,4.7e-05,0.001284,0.002326,0.012218,0.016816,0.007448,0.121591,0.117997,0.038009,0.065328,0.059033,0.010843,0.073279,0.011241,0.010653,0.01051,0.080296,0.007221,0.012295,0.001495,0.010318,0.012245,0.013284,0.010345,0.093548,0.00202,0.014991,0.00165,0.002217,0.012769,0.007624,0.001584,0.015284,0.01557,0.012994,0.109631,4.7e-05,0.001284,0.002326,0.012218,0.016816,0.007448,0.121591,0.117997
2843,usf4164_LCC_L1_CL_B.jpg,0.0128768,0.0389054,0.0378768,0.00462581,0.0821034,0.0045228,0.00473791,0.00478488,0.1367,0.0102818,0.00720875,0.000836236,0.00916982,0.00704817,0.00548401,0.00896909,0.170598,0.000464323,0.00729662,0.000428723,0.000445387,0.00771322,0.00313513,0.000452961,0.00759127,0.00768747,0.00743599,0.135468,2.65111e-05,0.000565065,0.000405241,0.0069603,0.00751704,0.00519769,0.116708,0.134294,0.0128768,0.0389054,0.0378768,0.00462581,0.0821034,0.0045228,0.00473791,0.00478488,0.1367,0.0102818,0.00720875,0.000836236,0.00916982,0.00704817,0.00548401,0.00896909,0.170598,0.000464323,0.00729662,0.000428723,0.000445387,0.00771322,0.00313513,0.000452961,0.00759127,0.00768747,0.00743599,0.135468,2.65111e-05,0.000565065,0.000405241,0.0069603,0.00751704,0.00519769,0.116708,0.134294,0.0128768,0.0389054,0.0378768,0.00462581,0.0821034,0.0045228,0.00473791,0.00478488,0.1367,0.0102818,0.00720875,0.000836236,0.00916982,0.00704817,0.00548401,0.00896909,0.170598,0.000464323,0.00729662,0.000428723,0.000445387,0.00771322,0.00313513,0.000452961,0.00759127,0.00768747,0.00743599,0.135468,2.65111e-05,0.000565065,0.000405241,0.0069603,0.00751704,0.00519769,0.116708,0.134294
3153,5111749.jpg,0.007504,0.020368,0.030752,0.00176,0.092816,0.002368,0.002064,0.002208,0.215552,0.003664,0.003392,0.00024,0.004768,0.003312,0.00312,0.004224,0.216352,0.00016,0.0052,9.6e-05,0.000112,0.003632,0.001264,0.000176,0.004192,0.003856,0.004336,0.104944,0.0,0.000224,0.000272,0.002736,0.003312,0.002448,0.062736,0.169904,0.007504,0.020368,0.030752,0.00176,0.092816,0.002368,0.002064,0.002208,0.215552,0.003664,0.003392,0.00024,0.004768,0.003312,0.00312,0.004224,0.216352,0.00016,0.0052,9.6e-05,0.000112,0.003632,0.001264,0.000176,0.004192,0.003856,0.004336,0.104944,0.0,0.000224,0.000272,0.002736,0.003312,0.002448,0.062736,0.169904,0.007504,0.020368,0.030752,0.00176,0.092816,0.002368,0.002064,0.002208,0.215552,0.003664,0.003392,0.00024,0.004768,0.003312,0.00312,0.004224,0.216352,0.00016,0.0052,9.6e-05,0.000112,0.003632,0.001264,0.000176,0.004192,0.003856,0.004336,0.104944,0.0,0.000224,0.000272,0.002736,0.003312,0.002448,0.062736,0.169904
316,usf0210_LCC_L1_MS_M.jpg,0.03638,0.063692,0.060232,0.010691,0.077551,0.010912,0.01077,0.010436,0.086212,0.006503,0.012063,0.001457,0.010408,0.012221,0.013325,0.010459,0.098878,0.001902,0.014746,0.001526,0.002044,0.012743,0.007334,0.001562,0.014612,0.014852,0.012621,0.11204,4.2e-05,0.001177,0.002095,0.011699,0.015893,0.006921,0.118674,0.111331,0.03638,0.063692,0.060232,0.010691,0.077551,0.010912,0.01077,0.010436,0.086212,0.006503,0.012063,0.001457,0.010408,0.012221,0.013325,0.010459,0.098878,0.001902,0.014746,0.001526,0.002044,0.012743,0.007334,0.001562,0.014612,0.014852,0.012621,0.11204,4.2e-05,0.001177,0.002095,0.011699,0.015893,0.006921,0.118674,0.111331,0.03638,0.063692,0.060232,0.010691,0.077551,0.010912,0.01077,0.010436,0.086212,0.006503,0.012063,0.001457,0.010408,0.012221,0.013325,0.010459,0.098878,0.001902,0.014746,0.001526,0.002044,0.012743,0.007334,0.001562,0.014612,0.014852,0.012621,0.11204,4.2e-05,0.001177,0.002095,0.011699,0.015893,0.006921,0.118674,0.111331
1605,usf1712_LMLO_L1_MS_B.jpg,0.010937,0.027061,0.0362664,0.00460384,0.0862982,0.00347296,0.004569,0.00448038,0.139334,0.00375928,0.00571504,0.000735494,0.00855173,0.0057264,0.00552567,0.00838584,0.18143,0.000365853,0.00784729,0.00042948,0.000380245,0.00753219,0.0033048,0.000411301,0.00827904,0.00822072,0.00753446,0.153936,3.25708e-05,0.000590819,0.000358279,0.00711104,0.00723223,0.00496818,0.114328,0.126806,0.010937,0.027061,0.0362664,0.00460384,0.0862982,0.00347296,0.004569,0.00448038,0.139334,0.00375928,0.00571504,0.000735494,0.00855173,0.0057264,0.00552567,0.00838584,0.18143,0.000365853,0.00784729,0.00042948,0.000380245,0.00753219,0.0033048,0.000411301,0.00827904,0.00822072,0.00753446,0.153936,3.25708e-05,0.000590819,0.000358279,0.00711104,0.00723223,0.00496818,0.114328,0.126806,0.010937,0.027061,0.0362664,0.00460384,0.0862982,0.00347296,0.004569,0.00448038,0.139334,0.00375928,0.00571504,0.000735494,0.00855173,0.0057264,0.00552567,0.00838584,0.18143,0.000365853,0.00784729,0.00042948,0.000380245,0.00753219,0.0033048,0.000411301,0.00827904,0.00822072,0.00753446,0.153936,3.25708e-05,0.000590819,0.000358279,0.00711104,0.00723223,0.00496818,0.114328,0.126806
1263,usf1498_LCC_L1_MS_B.jpg,0.0226746,0.0645561,0.0375306,0.00564157,0.0701908,0.00850098,0.0064013,0.00629904,0.115598,0.013554,0.00790183,0.00119452,0.00933797,0.00769807,0.00573776,0.00911225,0.13331,0.00133162,0.00765035,0.000771852,0.0012536,0.00846614,0.00314195,0.000762005,0.00809346,0.00789955,0.00839796,0.112834,7.34737e-05,0.00091577,0.000844568,0.00680578,0.00943493,0.00686108,0.112539,0.173205,0.0226746,0.0645561,0.0375306,0.00564157,0.0701908,0.00850098,0.0064013,0.00629904,0.115598,0.013554,0.00790183,0.00119452,0.00933797,0.00769807,0.00573776,0.00911225,0.13331,0.00133162,0.00765035,0.000771852,0.0012536,0.00846614,0.00314195,0.000762005,0.00809346,0.00789955,0.00839796,0.112834,7.34737e-05,0.00091577,0.000844568,0.00680578,0.00943493,0.00686108,0.112539,0.173205,0.0226746,0.0645561,0.0375306,0.00564157,0.0701908,0.00850098,0.0064013,0.00629904,0.115598,0.013554,0.00790183,0.00119452,0.00933797,0.00769807,0.00573776,0.00911225,0.13331,0.00133162,0.00765035,0.000771852,0.0012536,0.00846614,0.00314195,0.000762005,0.00809346,0.00789955,0.00839796,0.112834,7.34737e-05,0.00091577,0.000844568,0.00680578,0.00943493,0.00686108,0.112539,0.173205
73,usf0045_RMLO_L1_CL_M.jpg,0.019727,0.041396,0.041095,0.006898,0.071272,0.006312,0.006605,0.006578,0.093656,0.006279,0.008502,0.001246,0.00958,0.008404,0.008141,0.009715,0.128389,0.000922,0.010971,0.000938,0.000948,0.00979,0.004898,0.000893,0.01125,0.011281,0.00974,0.137518,4.5e-05,0.000971,0.000991,0.009831,0.01116,0.006338,0.131136,0.162588,0.019727,0.041396,0.041095,0.006898,0.071272,0.006312,0.006605,0.006578,0.093656,0.006279,0.008502,0.001246,0.00958,0.008404,0.008141,0.009715,0.128389,0.000922,0.010971,0.000938,0.000948,0.00979,0.004898,0.000893,0.01125,0.011281,0.00974,0.137518,4.5e-05,0.000971,0.000991,0.009831,0.01116,0.006338,0.131136,0.162588,0.019727,0.041396,0.041095,0.006898,0.071272,0.006312,0.006605,0.006578,0.093656,0.006279,0.008502,0.001246,0.00958,0.008404,0.008141,0.009715,0.128389,0.000922,0.010971,0.000938,0.000948,0.00979,0.004898,0.000893,0.01125,0.011281,0.00974,0.137518,4.5e-05,0.000971,0.000991,0.009831,0.01116,0.006338,0.131136,0.162588
