,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
220,usf0151_RMLO_L1_CL_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,1e-06,1e-06,4e-06,9e-06,4e-06,5e-06,3e-06,7e-06,2e-06,4e-06,1e-06,2e-06,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,1e-06,0.0,1e-06,0.0,0.0,1e-06,1e-06,1e-06,1e-06,0.0,1e-06,1e-06,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,2e-06,7e-06,2.7e-05,4.7e-05,0.000122,0.000255,0.000447,0.000876,0.001415,0.002041,0.002781,0.003573,0.0042,0.005136,0.006262,0.007794,0.009363,0.011796,0.014441,0.017736,0.02087,0.024404,0.027841,0.030653,0.03327,0.035104,0.036852,0.03717,0.036278,0.035336,0.033619,0.032048,0.029973,0.027768,0.025257,0.023673,0.021769,0.020245,0.019169,0.017949,0.017125,0.015969,0.01525,0.014808,0.014431,0.013996,0.013559,0.013425,0.013303,0.012489,0.011895,0.011418,0.010981,0.01057,0.009677,0.00898,0.008317,0.007592,0.006666,0.006171,0.005917,0.005514,0.005256,0.005304,0.00541,0.005451,0.005485,0.005301,0.005123,0.004621,0.004151,0.00398,0.003636,0.003095,0.002931,0.00287,0.002784,0.00308,0.003291,0.003297,0.003335,0.003133,0.002934,0.002614,0.002299,0.00181,0.001264,0.000768,0.000473,0.000301,0.000192,8.4e-05,3.4e-05,1e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,usf4073_LCC_L1_MS_B.jpg,4.31752e-05,1.89365e-05,2.49962e-05,2.04514e-05,1.59067e-05,1.89365e-05,1.74216e-05,2.27238e-05,2.65111e-05,3.33283e-05,4.46902e-05,4.01454e-05,4.24178e-05,5.7567e-05,4.62051e-05,6.81714e-05,9.01378e-05,7.87759e-05,0.000105287,0.00014013,0.000132556,0.000181791,0.000208302,0.000214361,0.000265111,0.000287835,0.000267384,0.000304499,0.000330253,0.000396909,0.000405241,0.000451446,0.000474928,0.000462051,0.000452961,0.000508256,0.000563551,0.000514316,0.000543857,0.00052189,0.0005787,0.00062339,0.000672625,0.000639297,0.000733222,0.000808968,0.000807453,0.000738524,0.000801393,0.000778669,0.000821845,0.000830177,0.000889259,0.00090062,0.000974852,0.000976366,0.00109453,0.00108999,0.0011521,0.00115134,0.00112483,0.00113468,0.00114528,0.00106953,0.00108317,0.00116422,0.00117179,0.00127405,0.00137479,0.0014975,0.00175504,0.0019444,0.00199515,0.00190047,0.00181033,0.0016043,0.00169974,0.00158612,0.0016755,0.00162021,0.00156794,0.00166717,0.0017361,0.00180654,0.00180806,0.00182927,0.00186032,0.00181563,0.00187547,0.00173989,0.00191335,0.00193683,0.00211104,0.00224587,0.00279124,0.00297758,0.00355703,0.00352674,0.00376003,0.00379109,0.00390774,0.00394182,0.00415467,0.00377746,0.0038532,0.0039494,0.00435994,0.0045281,0.00520148,0.00542342,0.00574458,0.00525299,0.00533252,0.00516437,0.00560748,0.00576276,0.00606802,0.00599454,0.00628616,0.00696258,0.00784577,0.00808816,0.00953037,0.0107696,0.012061,0.0129488,0.013888,0.0146114,0.0156461,0.015328,0.0158696,0.0160741,0.0172557,0.0178874,0.0185214,0.01896,0.0195985,0.020506,0.0207234,0.0208908,0.0219633,0.0224292,0.0236934,0.0234684,0.0246364,0.0246576,0.0266088,0.0272822,0.0267527,0.0246069,0.0240903,0.0218891,0.0199318,0.0176026,0.0163975,0.0145402,0.0126882,0.0108749,0.00997803,0.00926147,0.00898803,0.0082495,0.00773216,0.00698303,0.0068232,0.00591198,0.00533782,0.00462127,0.00401075,0.00346311,0.00300788,0.00255188,0.00229813,0.0020406,0.00187093,0.00153158,0.00149977,0.00132934,0.00138161,0.00139373,0.00126799,0.00102333,0.000886229,0.000800636,0.000673382,0.000522648,0.000351462,0.000214361,0.000102257,3.93879e-05,3.7873e-06,2.27238e-06,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,usf1225_RCC_L1_CL_M.jpg,0.079194,5.30222e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,0.0,7.5746e-07,0.0,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,7.5746e-07,7.5746e-07,1.51492e-06,7.5746e-07,1.51492e-06,3.02984e-06,3.02984e-06,6.81714e-06,6.81714e-06,1.21194e-05,1.81791e-05,2.72686e-05,4.01454e-05,4.31752e-05,4.772e-05,7.7261e-05,0.000112104,0.000115134,0.000146947,0.000154522,0.000176488,0.000173458,0.000215876,0.000195425,0.000190123,0.000166641,0.000156794,0.000143917,0.000121194,0.000119679,9.39251e-05,8.93803e-05,9.69549e-05,8.93803e-05,9.46826e-05,8.25632e-05,8.25632e-05,9.31676e-05,9.01378e-05,8.63505e-05,9.31676e-05,0.000109074,0.000122709,0.00014316,0.00015225,0.000145432,0.000160582,0.000195425,0.000214361,0.000276473,0.000356764,0.000500681,0.000605211,0.000740039,0.000782457,0.000855173,0.0008173,0.000873352,0.000932434,0.000937736,0.000943796,0.000864262,0.000823359,0.000864262,0.000886229,0.000924102,0.000928646,0.000939251,0.00105136,0.00106953,0.000997575,0.000976366,0.000927132,0.000879412,0.000827904,0.000914255,0.000940008,0.00103166,0.00108468,0.00116497,0.00109908,0.00115588,0.00117634,0.00111271,0.000958187,0.000934706,0.000918042,0.000905923,0.000856688,0.000850628,0.000812755,0.000840781,0.000780184,0.000807453,0.000873352,0.000974852,0.00113695,0.00128162,0.00130738,0.00124602,0.00113771,0.00104681,0.00100969,0.00105438,0.00114755,0.00127102,0.00118694,0.00127026,0.00123163,0.00123012,0.00128768,0.00138767,0.00153007,0.0016043,0.00152174,0.00144145,0.00142024,0.00143993,0.00146038,0.00147175,0.0015225,0.00160203,0.00161415,0.00170277,0.00188835,0.00193152,0.00169671,0.00176261,0.00170277,0.00180957,0.00175276,0.0019338,0.00185426,0.00196561,0.00212468,0.00235419,0.00257082,0.0028738,0.00279351,0.00291849,0.00270641,0.00245417,0.00238373,0.00249735,0.00253976,0.00242312,0.00252992,0.00241933,0.00232086,0.00255719,0.00259506,0.00300106,0.00309271,0.00371459,0.0042486,0.00539085,0.00637782,0.00703151,0.00736176,0.00785032,0.00815482,0.00825253,0.00805786,0.00854567,0.00862747,0.00866232,0.00868353,0.00918875,0.00953567,0.010687,0.0113437,0.0120141,0.0120542,0.0127155,0.012839,0.0126443,0.0124133,0.0123754,0.0126935,0.0126344,0.0126594,0.0137835,0.0148386,0.0167452,0.0168739,0.0179261,0.0179026,0.0189464,0.0185176,0.0174822,0.0156453,0.0154393,0.014469,0.0139751,0.0132184,0.0135419,0.0129412,0.0130776,0.0124057,0.0134775,0.0136979,0.0151045,0.0138653,0.0143493,0.0139744,0.0160809,0.0157264,0.0141039,0.0112816,0.0101606,0.00861308,0.008757,0.00727011,0.00499697,0.00226556,0.000850628,0.000970307,0.00138767,0.00233828,0.00555976,0.000434782,0.000165884,8.48356e-05,0.000100742,0.000156037,9.84699e-05,4.46902e-05,0.00010453,0.000233298,0.000158309,0.0023254,0.0259347,0.000130283
991,usf1261_RMLO_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51492e-06,1.51492e-06,7.5746e-07,7.5746e-06,4.54476e-06,1.06044e-05,1.89365e-05,2.04514e-05,2.72686e-05,4.01454e-05,5.37797e-05,7.95333e-05,8.93803e-05,0.000103015,0.000118921,0.000178761,0.000219664,0.000284048,0.000381003,0.000394637,0.00042645,0.000522648,0.000496894,0.000552189,0.00061733,0.00066808,0.000740796,0.000702923,0.00072186,0.000818057,0.000891531,0.000964247,0.000977124,0.000961217,0.000946826,0.00102333,0.00108771,0.00110362,0.00117861,0.00132101,0.00150962,0.00162248,0.00170504,0.00178609,0.00187471,0.00218527,0.00216861,0.00248523,0.00256779,0.00256779,0.00252689,0.00249735,0.00253219,0.00246705,0.00247387,0.00243069,0.00236252,0.00229511,0.0023966,0.00245341,0.0024875,0.00263596,0.00278745,0.00318361,0.00332601,0.00367823,0.00367823,0.00392819,0.00419633,0.00443645,0.00497651,0.00575594,0.00695349,0.0081677,0.00947962,0.0112748,0.0130435,0.0152674,0.016446,0.0183639,0.0198992,0.0223966,0.0251439,0.0285176,0.0313293,0.0352507,0.0383313,0.041221,0.0431245,0.0458438,0.0459642,0.0468194,0.0432896,0.0398212,0.0353772,0.0331889,0.029928,0.0273784,0.0233798,0.0207961,0.0175178,0.0145107,0.0122277,0.0106514,0.00867747,0.00720421,0.00608241,0.00553173,0.00499166,0.00492122,0.00438191,0.00392592,0.0035131,0.00293895,0.00251704,0.0018785,0.00134525,0.000926374,0.000683229,0.000386305,0.000214361,0.000122709,5.45372e-05,3.48432e-05,1.66641e-05,6.05968e-06,0.0,0.0,7.5746e-07,0.0,0.0,7.5746e-07,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,usf1935_RCC_L1_CL_B.jpg,0.0150795,0.00562263,0.0035487,0.00216785,0.00167323,0.00159748,0.00157249,0.00170959,0.00189365,0.00198076,0.00199439,0.00212619,0.0022383,0.00232768,0.00245417,0.00243675,0.00258824,0.00265338,0.00271247,0.00288214,0.00286093,0.00285941,0.00293667,0.00297758,0.00311543,0.00310786,0.00314649,0.00318285,0.00323663,0.00328208,0.00341236,0.00346841,0.00337146,0.00341993,0.00336237,0.00337676,0.00335631,0.00328662,0.00327299,0.00315104,0.00306771,0.00292834,0.0028579,0.00270641,0.00269201,0.00259279,0.00255567,0.00242009,0.00234661,0.00225496,0.0022489,0.00224208,0.00222012,0.00215573,0.0022595,0.00235343,0.00233677,0.00234813,0.00255188,0.00238676,0.0024519,0.00237767,0.00242539,0.00232995,0.00246553,0.00240418,0.00244584,0.00253143,0.0025996,0.00275034,0.00286926,0.00275867,0.00282987,0.00288062,0.00279427,0.00264808,0.00259127,0.00262763,0.00267535,0.00258521,0.00255188,0.00254507,0.00252689,0.00233298,0.0022739,0.002158,0.00216179,0.0021777,0.00215952,0.00217543,0.00218906,0.00227768,0.00229511,0.00233904,0.00243221,0.00258067,0.00260188,0.00268823,0.00267989,0.00272686,0.00271928,0.00287153,0.00280109,0.00276928,0.00273519,0.00270262,0.00264732,0.00259051,0.00260112,0.00254128,0.00244357,0.00241251,0.00244432,0.00233752,0.00241781,0.00240721,0.00244584,0.00243599,0.0027208,0.00296243,0.00311922,0.00325329,0.00348962,0.00360324,0.00370095,0.00377594,0.00378276,0.00374488,0.00377897,0.00371156,0.00379791,0.00387062,0.00410468,0.00455309,0.0050515,0.00539994,0.00635282,0.00714664,0.00796697,0.00814649,0.00843962,0.00882214,0.00980154,0.0096455,0.00983487,0.00939099,0.0102628,0.0109559,0.0117209,0.0118611,0.0126496,0.0125882,0.0126254,0.0115846,0.0109233,0.0100167,0.00858581,0.00708528,0.00663611,0.00642705,0.0071474,0.00789804,0.00913194,0.0101303,0.0116952,0.0127784,0.0138805,0.0149015,0.0159127,0.0166225,0.0176511,0.0177579,0.0190229,0.0199682,0.0218338,0.0217755,0.0216255,0.0199167,0.0192153,0.0170618,0.0147091,0.0116126,0.00925692,0.00677245,0.00491365,0.00356764,0.00306393,0.00256097,0.00227617,0.00178533,0.00147326,0.00100288,0.000693834,0.000519618,0.00032798,0.000194667,0.000106044,5.45372e-05,3.25708e-05,1.21194e-05,8.33206e-06,6.05968e-06,4.54476e-06,3.7873e-06,5.30222e-06,3.02984e-06,3.02984e-06,1.51492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,usf0335_LCC_L1_CL_B.jpg,0.102017,0.000983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,5.5e-05,0.000382,0.001996,0.005294,0.00498,0.002023,0.001002,0.001035,0.001589,0.002747,0.003993,0.003919,0.002856,0.002248,0.00209,0.00212,0.002022,0.001999,0.002009,0.001968,0.001835,0.001506,0.001428,0.001379,0.001388,0.001296,0.001482,0.001608,0.001707,0.001698,0.001653,0.001664,0.001749,0.001688,0.001645,0.001703,0.001754,0.001781,0.001686,0.001747,0.001831,0.0018,0.00196,0.002216,0.002294,0.002374,0.002276,0.002125,0.002202,0.002399,0.002549,0.002866,0.003135,0.003209,0.003311,0.00335,0.003244,0.003076,0.002953,0.003091,0.003044,0.003177,0.003313,0.003525,0.003769,0.004052,0.004432,0.004882,0.005555,0.006467,0.007636,0.008844,0.010072,0.011204,0.012274,0.013106,0.013727,0.013376,0.013347,0.013432,0.013255,0.013057,0.012958,0.012687,0.012339,0.011665,0.010844,0.010179,0.009323,0.008488,0.007912,0.007242,0.00645,0.00581,0.005463,0.005061,0.004678,0.004267,0.004109,0.003703,0.003337,0.003145,0.002978,0.003065,0.003209,0.003311,0.003573,0.0037,0.004062,0.0045,0.004696,0.005218,0.005949,0.006745,0.007578,0.008269,0.008874,0.009216,0.00943,0.009621,0.009472,0.009541,0.009374,0.009176,0.009006,0.008763,0.008978,0.008852,0.008752,0.008276,0.008134,0.008102,0.00788,0.007775,0.007871,0.007685,0.007525,0.007344,0.007361,0.00733,0.007382,0.007526,0.007642,0.007388,0.007786,0.007872,0.008138,0.008375,0.008794,0.008749,0.009376,0.010052,0.010882,0.011121,0.011098,0.009995,0.007626,0.004556,0.002213,0.000802,0.00018,3e-05,1.1e-05,4e-06,8e-06,1.8e-05,2.1e-05,5.7e-05,7.3e-05,0.000104,0.000138,0.00021,0.000195,0.000126,4.6e-05,6e-06,0.000952,5.3e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,usf0162_RCC_L1_CL_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,2.1e-05,8.4e-05,0.00026,0.000489,0.000954,0.001322,0.001745,0.001925,0.001905,0.001871,0.001822,0.001865,0.001986,0.002064,0.001951,0.001752,0.001709,0.00176,0.001729,0.001544,0.001586,0.001377,0.00125,0.001102,0.00116,0.001119,0.001153,0.001101,0.001097,0.001168,0.001225,0.001321,0.001328,0.001425,0.001563,0.001587,0.001667,0.001584,0.001526,0.001522,0.001422,0.001423,0.001518,0.001554,0.001599,0.001543,0.001538,0.00164,0.001689,0.001723,0.001815,0.001783,0.001904,0.002057,0.002121,0.002185,0.002494,0.002704,0.002897,0.002973,0.00321,0.003096,0.003006,0.003149,0.003314,0.003565,0.003667,0.003849,0.003956,0.003945,0.003928,0.003825,0.003662,0.0034,0.003333,0.003203,0.003171,0.003118,0.003162,0.003045,0.002948,0.002764,0.002742,0.002676,0.002523,0.00256,0.002707,0.002715,0.002724,0.002848,0.002937,0.00291,0.002917,0.003131,0.003148,0.00355,0.003544,0.003789,0.003859,0.004019,0.004273,0.004571,0.004946,0.005244,0.005794,0.006348,0.00664,0.006993,0.007164,0.007662,0.007826,0.008412,0.008994,0.00942,0.010223,0.010867,0.011495,0.012138,0.01246,0.012478,0.012627,0.013011,0.013458,0.014029,0.014488,0.014694,0.015119,0.014953,0.014882,0.014546,0.014616,0.014427,0.014728,0.014484,0.014532,0.01486,0.015628,0.016733,0.018202,0.01934,0.020198,0.020497,0.020331,0.019429,0.018384,0.016472,0.015165,0.013479,0.012735,0.012458,0.013258,0.013866,0.014126,0.013969,0.014379,0.014373,0.014356,0.013234,0.010736,0.007472,0.004903,0.003259,0.002518,0.001764,0.000979,0.000391,0.000113,2.6e-05,3e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,5171951.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,4.8e-05,3.2e-05,1.6e-05,0.000128,0.000144,9.6e-05,0.000256,0.000304,0.000384,0.000832,0.0008,0.000672,0.000768,0.000992,0.000976,0.001248,0.001312,0.00112,0.001168,0.001184,0.00128,0.001312,0.000864,0.001104,0.001264,0.001264,0.001536,0.001616,0.001904,0.002208,0.002224,0.002288,0.00256,0.00256,0.002496,0.003264,0.0032,0.003408,0.004032,0.00376,0.0036,0.003376,0.003376,0.003984,0.004192,0.00432,0.00416,0.004,0.0044,0.00504,0.004592,0.004736,0.004448,0.004448,0.004224,0.004144,0.004208,0.004432,0.003344,0.004032,0.003248,0.003424,0.003056,0.003536,0.003552,0.003984,0.00424,0.004016,0.00488,0.00512,0.005504,0.005872,0.006144,0.00704,0.008384,0.00776,0.007712,0.008016,0.008208,0.008608,0.007776,0.008832,0.009696,0.01032,0.01064,0.0104,0.011776,0.012288,0.012,0.013024,0.013744,0.014368,0.015648,0.017232,0.018368,0.01872,0.020896,0.01832,0.019136,0.019232,0.019056,0.01888,0.021168,0.021632,0.021968,0.023344,0.023904,0.022832,0.023312,0.022432,0.022048,0.020464,0.019776,0.019232,0.017728,0.01744,0.0168,0.015248,0.01464,0.012416,0.011056,0.010032,0.0076,0.006352,0.0048,0.003728,0.002704,0.002128,0.00128,0.001152,0.00064,0.000416,0.000464,0.0004,0.000304,0.000304,0.00024,0.000256,0.00032,0.000288,0.000208,0.000144,0.00024,6.4e-05,4.8e-05,6.4e-05,6.4e-05,1.6e-05,8e-05,1.6e-05,0.000144,0.000336,0.000704,0.001408,0.002832,0.0032,0.003536,0.001744,0.001296,0.000432,8e-05,3.2e-05,0.0,1.6e-05,3.2e-05,1.6e-05,1.6e-05,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,usf0279_RCC_L1_MS_B.jpg,0.115432,0.000559,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4e-06,4e-05,0.00024,0.001115,0.002377,0.003423,0.004733,0.005548,0.00509,0.004117,0.00304,0.002053,0.001169,0.000764,0.000541,0.000531,0.000562,0.000769,0.001151,0.001495,0.001931,0.002292,0.002571,0.00308,0.003494,0.00406,0.004497,0.004766,0.00533,0.005337,0.005447,0.005061,0.004392,0.003657,0.00288,0.002214,0.001944,0.001652,0.001559,0.00165,0.001717,0.001784,0.001907,0.001942,0.00191,0.001977,0.001969,0.001888,0.001925,0.001948,0.001945,0.001927,0.002028,0.001981,0.002019,0.001895,0.001912,0.001981,0.001954,0.001961,0.001929,0.002203,0.002435,0.00278,0.002908,0.003076,0.003113,0.002971,0.003001,0.002925,0.002885,0.002755,0.002639,0.002578,0.002573,0.002644,0.002651,0.002673,0.002674,0.002634,0.002469,0.002606,0.002672,0.002696,0.002604,0.002677,0.00281,0.002804,0.002995,0.002912,0.002789,0.00272,0.002687,0.002741,0.002801,0.003047,0.003374,0.003698,0.004083,0.004461,0.004797,0.005041,0.00532,0.005415,0.005789,0.00643,0.007343,0.008023,0.008955,0.009606,0.01,0.009966,0.010127,0.00949,0.009351,0.009228,0.009238,0.009588,0.010033,0.010349,0.010454,0.01055,0.010599,0.011102,0.011261,0.011327,0.011603,0.011277,0.011732,0.011917,0.012568,0.012624,0.013232,0.013804,0.014815,0.015378,0.016033,0.016538,0.016442,0.015955,0.015852,0.014987,0.014463,0.013746,0.012678,0.011814,0.011074,0.010701,0.010556,0.010942,0.011942,0.012521,0.011995,0.010516,0.008553,0.006279,0.004376,0.003052,0.002286,0.001474,0.00099,0.000576,0.000306,0.000138,3.5e-05,7e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,usf0130_LMLO_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2.2e-05,0.000154,0.000928,0.003621,0.006321,0.005498,0.005757,0.007226,0.008144,0.009731,0.010597,0.009073,0.006915,0.005589,0.004777,0.004649,0.004485,0.004775,0.004942,0.004901,0.004436,0.003877,0.003698,0.00339,0.003052,0.002999,0.002897,0.002963,0.002718,0.002497,0.002405,0.00229,0.002374,0.002256,0.002296,0.002208,0.002312,0.002263,0.002374,0.002402,0.002302,0.0024,0.002415,0.002402,0.002574,0.002541,0.002539,0.002652,0.002716,0.002746,0.00289,0.002695,0.002594,0.002409,0.002488,0.00256,0.002668,0.002714,0.002735,0.00269,0.002665,0.002521,0.002558,0.002541,0.002493,0.002445,0.002559,0.002752,0.002962,0.003048,0.002936,0.002882,0.002865,0.002799,0.002395,0.00232,0.002381,0.00227,0.002213,0.002204,0.002226,0.002498,0.00243,0.00246,0.002555,0.002574,0.002534,0.002484,0.002362,0.002205,0.00207,0.001975,0.002011,0.002131,0.002156,0.002315,0.002322,0.002413,0.002574,0.002652,0.002754,0.002853,0.003003,0.003012,0.003381,0.003571,0.003745,0.004115,0.004444,0.004822,0.004992,0.005469,0.005689,0.006112,0.006476,0.007035,0.007503,0.007945,0.008945,0.009467,0.010052,0.010029,0.010135,0.010048,0.010537,0.010725,0.011458,0.011806,0.012216,0.012178,0.012465,0.01266,0.013302,0.01398,0.014568,0.01515,0.016127,0.016845,0.01716,0.017395,0.017542,0.017464,0.0172,0.016926,0.016537,0.016416,0.016049,0.016133,0.016412,0.015934,0.015905,0.015684,0.015622,0.016238,0.016413,0.015573,0.014367,0.012158,0.00976,0.007004,0.004995,0.003233,0.002205,0.001552,0.001119,0.000758,0.000642,0.000473,0.000268,0.000126,6.1e-05,2.5e-05,3.6e-05,4.2e-05,8.8e-05,0.000102,0.000142,5.6e-05,8e-06,4e-06,0.0,2e-06,6e-06,1e-06,2e-06,8e-06,1.5e-05,2e-05,1.9e-05,7.8e-05,9.7e-05,8e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
