,0,1,2,3,4,5,6,7,8
529,usf0335_RCC_L1_CL_B.jpg,0.316069,1.0,0.86191,0.264185,0.250375,0.227714,0.224121,0.17266
1574,usf1689_RCC_L1_MS_B.jpg,0.291369,1.0,0.679263,0.413613,0.224471,0.232508,0.232669,0.1833
2165,usf3042_LMLO_L1_MS_M.jpg,0.270606,1.0,0.854185,0.284052,0.250231,0.227746,0.237367,0.176655
982,usf1258_RMLO_L1_MS_M.jpg,0.181556,1.0,0.632218,0.321898,0.095164,0.125017,0.127866,0.0710437
541,usf0344_LCC_L1_CL_M.jpg,0.329041,1.0,0.834557,0.322636,0.294352,0.278824,0.286915,0.229813
2460,usf3477_LMLO_L1_MS_M.jpg,0.207527,1.0,0.807198,0.188742,0.144264,0.125992,0.139584,0.0748418
1677,usf1751_RMLO_L1_CL_B.jpg,0.206813,1.0,0.666986,0.203124,0.081816,0.106497,0.110476,0.0445892
2937,mdb132_46.png,0.0992908,1.0,0.826564,0.161929,0.326216,0.277078,0.154732,0.0854935
2914,mdb081_23.png,0.229328,1.0,0.96113,0.154141,0.192384,0.175763,0.146562,0.0678449
613,usf0384_RCC_L3_MS_B.jpg,0.303676,1.0,0.816273,0.167783,0.180456,0.126942,0.136699,0.0857083
634,usf0390_LMLO_L1_CL_B.jpg,0.143976,1.0,0.778993,0.181072,0.141857,0.120914,0.143323,0.0685625
2852,usf4168_LMLO_L1_CL_B.jpg,0.193645,1.0,0.651398,0.232953,0.0823445,0.10744,0.118911,0.0448491
190,usf0131_RMLO_L1_MS_M.jpg,0.210351,1.0,0.773474,0.16175,0.128793,0.118418,0.114372,0.0618258
2364,usf3395_RCC_L1_MS_M.jpg,0.208591,1.0,0.786873,0.150996,0.131131,0.113704,0.114566,0.0593567
2419,usf3440_RCC_L1_CL_M.jpg,0.372466,1.0,0.859562,0.38614,0.370112,0.351718,0.353316,0.307149
1184,usf1455_LCC_L1_CL_B.jpg,0.198906,1.0,0.751478,0.164388,0.100071,0.119961,0.10713,0.0339962
646,usf0394_RMLO_L1_CL_B.jpg,0.176468,1.0,0.831137,0.179631,0.16726,0.147274,0.142467,0.0777941
2014,usf1936_LCC_L1_CL_B.jpg,0.332544,1.0,0.78301,0.344157,0.28468,0.279415,0.277475,0.212925
2917,mdb091_26.png,0.0775862,1.0,0.887213,0.275606,0.279506,0.382208,0.231405,0.145603
2249,usf3084_RCC_L1_MS_M.jpg,0.207732,1.0,0.789443,0.154068,0.128756,0.115149,0.117492,0.0573628
644,usf0393_RMLO_L1_MS_B.jpg,0.323828,1.0,0.844813,0.332993,0.306929,0.29108,0.289274,0.241258
2961,mdb186_70.png,0.0691624,1.0,0.98961,0.21815,0.227727,0.206444,0.205836,0.0975972
576,usf0372_LCC_L1_MS_B.jpg,0.421858,1.0,0.871619,0.376927,0.345348,0.330044,0.335802,0.288265
181,usf0125_RMLO_L1_MS_M.jpg,0.484127,1.0,0.903231,0.450602,0.438471,0.417626,0.420023,0.380517
142,usf0097_LMLO_L1_MS_M.jpg,0.186273,1.0,0.784839,0.221354,0.157054,0.138434,0.144225,0.0997976
2778,usf4121_RMLO_L1_MS_M.jpg,0.223629,1.0,0.700143,0.257099,0.0931528,0.119747,0.115732,0.0583428
2674,usf4067_RMLO_L1_MS_B.jpg,0.230021,1.0,0.719437,0.227193,0.09602,0.120866,0.114921,0.0497691
3154,5111900.jpg,0.0670427,1.0,0.81583,0.262089,0.178523,0.212622,0.181687,0.0348223
2601,usf4029_RCC_L1_MS_B.jpg,0.196752,1.0,0.58705,0.364421,0.09066,0.12764,0.134744,0.0869968
2716,usf4089_LMLO_L1_MS_B.jpg,0.187543,1.0,0.640258,0.369945,0.104509,0.133675,0.143168,0.08709
3108,4161211.jpg,0.0886472,1.0,0.832079,0.298015,0.170717,0.186277,0.210425,0.0469147
3068,4151907.jpg,0.196487,1.0,0.876882,0.413687,0.325964,0.33444,0.366426,0.192767
1139,usf1431_RMLO_L1_CL_B.jpg,0.198374,1.0,0.710474,0.186531,0.0919397,0.112664,0.110266,0.0413454
928,usf1219_RMLO_L1_CL_M.jpg,0.269456,1.0,0.711776,0.309671,0.161509,0.166542,0.169173,0.110553
2157,usf3035_RMLO_L1_MS_M.jpg,0.503702,1.0,0.878692,0.470336,0.46244,0.45178,0.446307,0.411242
2169,usf3045_LCC_L2_CL_M.jpg,0.158353,1.0,0.781062,0.19401,0.140199,0.12826,0.138492,0.075403
2788,usf4126_RCC_L1_MS_M.jpg,0.245774,1.0,0.719858,0.162084,0.0941478,0.109348,0.113189,0.0426601
2881,usf4194_LMLO_L1_CL_B.jpg,0.422604,1.0,0.814884,0.402536,0.340336,0.345413,0.36534,0.289662
1539,usf1671_RCC_L1_CL_M.jpg,0.217932,1.0,0.678925,0.238022,0.0924024,0.112388,0.120351,0.0542991
1664,usf1745_RCC_L1_MS_B.jpg,0.467672,1.0,0.870848,0.409949,0.422081,0.397831,0.400289,0.342286
1889,usf1865_LMLO_L1_MS_B.jpg,0.142768,1.0,0.594141,0.248497,0.0846003,0.12156,0.114662,0.0557715
2271,usf3107_LCC_L1_CL_M.jpg,0.170916,1.0,0.755792,0.185036,0.126467,0.122214,0.12666,0.0669001
2418,usf3438_LMLO_L1_CL_B.jpg,0.243533,1.0,0.804633,0.242391,0.214317,0.193025,0.205771,0.145254
192,usf0134_RMLO_L1_MS_M.jpg,0.462469,1.0,0.892053,0.462255,0.443834,0.424984,0.426337,0.391249
2772,usf4118_RCC_L1_CL_M.jpg,0.511117,1.0,0.865514,0.462807,0.421766,0.423854,0.432418,0.374194
885,usf1182_RMLO_L1_MS_M.jpg,0.187901,1.0,0.654422,0.228603,0.0819489,0.107735,0.118016,0.0452527
890,usf1187_RCC_L1_MS_M.jpg,0.211697,1.0,0.73444,0.167476,0.0949302,0.110358,0.113224,0.0360969
3266,5173550.jpg,0.0958002,1.0,0.823619,0.226509,0.182478,0.184333,0.166631,0.0329012
786,usf1122_LMLO_L1_MS_M.jpg,0.217928,1.0,0.749078,0.163704,0.0976672,0.117338,0.106974,0.0373076
2058,usf1986_RCC_L1_MS_M.jpg,0.192275,1.0,0.628756,0.278546,0.0924285,0.112793,0.116082,0.0625565
390,usf0258_RMLO_L1_MS_B.jpg,0.496506,1.0,0.884586,0.471785,0.461559,0.441423,0.442499,0.408436
1635,usf1728_LCC_L1_CL_M.jpg,0.210451,1.0,0.779235,0.149397,0.109505,0.119754,0.110393,0.0321963
3187,5120153.jpg,0.111245,1.0,0.827106,0.248019,0.179093,0.180598,0.159666,0.0383651
0,usf0001_RCC_L1_MS_M.jpg,0.227409,1.0,0.793321,0.157589,0.127623,0.118534,0.11325,0.056991
