,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
37,usf0023_LMLO_L1_MS_M.jpg,2.42453e-07,2.83085e-07,2.3132e-07,2.52957e-07,-8.50502e-06,-8.44606e-06,-8.51491e-06,-8.46902e-06,0.986198,0.936813,1.0,0.970114,1.38064e-06,1.3574e-06,1.38617e-06,1.3722e-06,2.58241e-07,3.12546e-07,2.46883e-07,2.79468e-07,2.37165e-07,2.74406e-07,2.26124e-07,2.44835e-07
3062,4151246.jpg,6.1971e-05,8.91232e-05,4.94796e-05,8.95418e-05,-0.000310688,-0.000304433,-0.000315435,-0.000304046,0.859638,0.797779,1.0,0.786298,6.49447e-05,6.24755e-05,6.83124e-05,6.22566e-05,0.000228516,0.000392115,0.000187882,0.000391477,2.91482e-05,3.037e-05,2.35394e-05,3.07468e-05
2015,usf1936_LMLO_L1_CL_B.jpg,2.34833e-07,1.46084e-06,1.38804e-06,1.46377e-06,-1.10843e-05,-1.10012e-05,-1.11121e-05,-1.09987e-05,0.944894,0.917188,1.0,0.914168,1.89145e-06,1.86326e-06,1.9068e-06,1.86181e-06,2.34926e-07,1.79915e-05,1.79717e-05,1.79945e-05,2.34759e-07,2.67247e-07,1.90619e-07,2.70123e-07
3095,4155822.jpg,4.57624e-05,8.76628e-05,5.28983e-05,8.89439e-05,-0.000271693,-0.000265565,-0.000271507,-0.000264566,0.98592,0.912585,1.0,0.87782,6.19893e-05,5.93526e-05,6.16848e-05,5.88502e-05,0.000306777,0.000700349,0.000410571,0.000701751,1.22802e-05,1.4666e-05,1.28152e-05,1.55953e-05
769,usf1111_RCC_L1_MS_M.jpg,1.8614e-07,2.00924e-07,1.59208e-07,1.98211e-07,-9.27349e-06,-9.23124e-06,-9.30506e-06,-9.23404e-06,0.968707,0.947865,1.0,0.951265,1.55879e-06,1.54718e-06,1.57218e-06,1.5485e-06,1.87698e-07,2.02919e-07,1.60458e-07,2.00008e-07,1.85113e-07,1.99666e-07,1.5837e-07,1.97046e-07
2473,usf3487_RCC_L1_MS_B.jpg,3.58395e-07,3.83567e-07,3.44036e-07,4.06201e-07,-1.81851e-05,-1.80968e-05,-1.81979e-05,-1.80732e-05,0.996405,0.97784,1.0,0.969404,3.24016e-06,3.21735e-06,3.24732e-06,3.2061e-06,3.59886e-07,3.85136e-07,3.45347e-07,4.07981e-07,3.57623e-07,3.82744e-07,3.43321e-07,4.05185e-07
1638,usf1729_RMLO_L1_CL_M.jpg,2.49849e-07,3.09318e-07,2.27652e-07,2.57994e-07,-1.16873e-05,-1.15915e-05,-1.1712e-05,-1.16427e-05,0.978191,0.919064,1.0,0.965953,1.98343e-06,1.94826e-06,1.99454e-06,1.97389e-06,2.50025e-07,3.09699e-07,2.27877e-07,2.58303e-07,2.49705e-07,3.08994e-07,2.27471e-07,2.57742e-07
709,usf0480_LMLO_L1_MS_B.jpg,3.21222e-07,3.66212e-07,3.19772e-07,3.58179e-07,-1.33562e-05,-1.32722e-05,-1.33612e-05,-1.32793e-05,0.996503,0.960021,1.0,0.965654,2.278e-06,2.24976e-06,2.27879e-06,2.25348e-06,3.30372e-07,3.86184e-07,3.29346e-07,3.751e-07,3.17169e-07,3.58701e-07,3.15564e-07,3.51229e-07
1358,usf1553_LMLO_L1_CL_B.jpg,3.00771e-07,3.17252e-07,2.63292e-07,3.39325e-07,-1.33185e-05,-1.32621e-05,-1.33638e-05,-1.32391e-05,0.975574,0.956639,1.0,0.939762,2.29993e-06,2.28531e-06,2.31863e-06,2.27426e-06,3.0129e-07,3.17799e-07,2.63669e-07,3.39863e-07,3.00353e-07,3.16809e-07,2.62993e-07,3.38905e-07
882,usf1180_RMLO_L1_MS_M.jpg,1.51942e-07,1.66508e-07,1.30379e-07,1.62668e-07,-5.62652e-06,-5.59877e-06,-5.64483e-06,-5.60176e-06,0.961663,0.931735,1.0,0.937315,8.81189e-07,8.71414e-07,8.9197e-07,8.73332e-07,1.51962e-07,1.66544e-07,1.30397e-07,1.62698e-07,1.51923e-07,1.66474e-07,1.30361e-07,1.62639e-07
587,usf0375_LCC_L3_CL_B.jpg,1.19912e-07,1.21395e-06,1.19716e-06,1.20467e-06,-9.91579e-06,-9.84228e-06,-9.89498e-06,-9.85123e-06,1.0,0.978528,0.993717,0.981017,1.72364e-06,1.69966e-06,1.71525e-06,1.70426e-06,1.20143e-07,1.47573e-05,1.47897e-05,1.47468e-05,1.19696e-07,1.4105e-07,1.20541e-07,1.31802e-07
2669,usf4065_LCC_L1_MS_B.jpg,1.62697e-07,1.68082e-07,1.31744e-07,1.80114e-07,-9.03455e-06,-9.00254e-06,-9.07282e-06,-8.98935e-06,0.96319,0.953032,1.0,0.939349,1.51913e-06,1.51228e-06,1.53461e-06,1.50626e-06,1.63075e-07,1.68596e-07,1.32207e-07,1.80588e-07,1.625e-07,1.67827e-07,1.31536e-07,1.79862e-07
2979,mdb222_89.png,0.000261374,0.000369262,0.000378481,0.000325907,-0.00379845,-0.00336546,-0.00372438,-0.00337735,1.0,0.736368,0.87944,0.761383,0.00126729,0.00110255,0.00121538,0.00112024,0.000269347,0.000396172,0.000406387,0.000340857,0.000253899,0.000344034,0.000352319,0.000311892
546,usf0355_LCC_L1_CL_B.jpg,5.31536e-07,5.85903e-07,5.01567e-07,5.6259e-07,-1.81384e-05,-1.80263e-05,-1.81678e-05,-1.80473e-05,0.982205,0.947652,1.0,0.956869,3.16407e-06,3.12684e-06,3.17899e-06,3.13833e-06,5.34218e-07,5.89512e-07,5.03939e-07,5.65564e-07,5.3012e-07,5.83868e-07,5.0031e-07,5.61006e-07
1935,usf1891_RCC_L1_CL_B.jpg,1.55837e-07,1.75765e-07,1.31082e-07,1.65814e-07,-7.01889e-06,-6.97988e-06,-7.04003e-06,-6.98906e-06,0.984267,0.960805,1.0,0.966185,1.18308e-06,1.17032e-06,1.19408e-06,1.17497e-06,1.61603e-07,1.83031e-07,1.3268e-07,1.72085e-07,1.50464e-07,1.69031e-07,1.29588e-07,1.59972e-07
2045,usf1952_LMLO_L1_CL_B.jpg,7.51453e-07,8.28969e-07,5.27189e-07,7.87583e-07,-1.97287e-05,-1.95979e-05,-1.98703e-05,-1.96403e-05,0.959155,0.914886,1.0,0.937414,3.4394e-06,3.39389e-06,3.52448e-06,3.41394e-06,8.52541e-07,9.39564e-07,5.46887e-07,8.9615e-07,6.56972e-07,7.25777e-07,5.08736e-07,6.86177e-07
2193,usf3059_RCC_L2_CL_M.jpg,1.28384e-07,1.3661e-06,1.35319e-06,1.36471e-06,-9.95928e-06,-9.88663e-06,-9.93509e-06,-9.8872e-06,1.0,0.978955,0.994504,0.97972,1.71866e-06,1.69635e-06,1.71003e-06,1.6967e-06,1.2892e-07,1.67701e-05,1.68004e-05,1.67507e-05,1.27919e-07,1.41058e-07,1.24298e-07,1.40315e-07
706,usf0479_RMLO_L1_MS_B.jpg,4.28777e-07,4.54471e-07,3.94024e-07,4.52815e-07,-1.85714e-05,-1.84819e-05,-1.86106e-05,-1.8486e-05,0.983106,0.964768,1.0,0.960349,3.30322e-06,3.27984e-06,3.3206e-06,3.28067e-06,4.29226e-07,4.54988e-07,3.94483e-07,4.53319e-07,4.28525e-07,4.5419e-07,3.93769e-07,4.5254e-07
2515,usf3506_RMLO_L1_MS_M.jpg,2.26431e-07,2.32638e-07,2.081e-07,2.59376e-07,-8.34195e-06,-8.30781e-06,-8.35822e-06,-8.28617e-06,0.977338,0.962704,1.0,0.933958,1.35961e-06,1.35209e-06,1.36876e-06,1.33875e-06,2.27008e-07,2.33211e-07,2.08593e-07,2.6002e-07,2.26049e-07,2.32253e-07,2.07761e-07,2.58922e-07
1776,usf1800_LMLO_L1_MS_B.jpg,1.088e-07,1.17323e-07,1.01989e-07,1.2422e-07,-5.33676e-06,-5.31349e-06,-5.34508e-06,-5.30715e-06,0.992538,0.975209,1.0,0.96404,8.70029e-07,8.63384e-07,8.73388e-07,8.59925e-07,1.09201e-07,1.17827e-07,1.02269e-07,1.24686e-07,1.08453e-07,1.16903e-07,1.01778e-07,1.23828e-07
2660,usf4060_LMLO_L1_MS_B.jpg,1.0433e-07,1.11894e-07,8.81378e-08,1.10415e-07,-5.51794e-06,-5.49437e-06,-5.53437e-06,-5.49666e-06,0.980813,0.962338,1.0,0.969518,9.0332e-07,8.97086e-07,9.11208e-07,8.97942e-07,1.05594e-07,1.13449e-07,8.88176e-08,1.12352e-07,1.03387e-07,1.10868e-07,8.77872e-08,1.0907e-07
1507,usf1644_LCC_L1_CL_M.jpg,1.45032e-07,1.52979e-07,1.29482e-07,1.53285e-07,-6.14786e-06,-6.12321e-06,-6.16447e-06,-6.1229e-06,0.972302,0.953685,1.0,0.953295,9.81515e-07,9.74811e-07,9.89232e-07,9.74659e-07,1.45999e-07,1.54039e-07,1.30213e-07,1.5435e-07,1.44336e-07,1.52237e-07,1.28936e-07,1.52539e-07
2217,usf3073_RCC_L1_MS_M.jpg,4.01066e-07,4.47023e-07,3.97008e-07,4.45136e-07,-1.53356e-05,-1.52416e-05,-1.53432e-05,-1.52434e-05,0.99164,0.959916,1.0,0.961328,2.67619e-06,2.64473e-06,2.67806e-06,2.64564e-06,4.02676e-07,4.49092e-07,3.98099e-07,4.47081e-07,3.99946e-07,4.45496e-07,3.9632e-07,4.43713e-07
19,usf0010_RMLO_L1_CL_M.jpg,1.96797e-07,2.1402e-07,1.92426e-07,2.28401e-07,-9.22445e-06,-9.17805e-06,-9.23075e-06,-9.1647e-06,0.992149,0.969196,1.0,0.953502,1.54278e-06,1.52925e-06,1.54496e-06,1.52206e-06,1.96917e-07,2.14154e-07,1.92536e-07,2.28553e-07,1.96718e-07,2.13936e-07,1.92353e-07,2.28298e-07
2240,usf3079_RMLO_L1_CL_M.jpg,3.87252e-07,4.27665e-07,3.8232e-07,4.49129e-07,-1.57611e-05,-1.56672e-05,-1.57655e-05,-1.56472e-05,0.997787,0.96349,1.0,0.950886,2.71792e-06,2.68907e-06,2.7204e-06,2.67832e-06,3.88665e-07,4.29537e-07,3.83852e-07,4.50904e-07,3.86441e-07,4.26646e-07,3.81473e-07,4.48164e-07
1675,usf1750_LMLO_L1_MS_B.jpg,3.68684e-07,3.93874e-07,3.02918e-07,4.03797e-07,-1.48161e-05,-1.47483e-05,-1.48843e-05,-1.47376e-05,0.970651,0.951176,1.0,0.942686,2.58221e-06,2.56297e-06,2.61299e-06,2.5579e-06,3.77782e-07,4.04872e-07,3.05552e-07,4.14466e-07,3.60708e-07,3.8436e-07,3.00844e-07,3.94575e-07
1924,usf1884_LMLO_L1_MS_B.jpg,3.12837e-07,3.3999e-07,2.77638e-07,3.60663e-07,-1.19179e-05,-1.18579e-05,-1.19545e-05,-1.18383e-05,0.981308,0.956466,1.0,0.939213,2.04295e-06,2.02388e-06,2.05902e-06,2.01376e-06,3.21466e-07,3.49269e-07,2.81083e-07,3.71e-07,3.06628e-07,3.33111e-07,2.75652e-07,3.53233e-07
1865,usf1849_LCC_L1_MS_M.jpg,4.26606e-07,4.49073e-07,3.42487e-07,4.63537e-07,-1.34406e-05,-1.33829e-05,-1.35192e-05,-1.33701e-05,0.957915,0.937861,1.0,0.922528,2.28178e-06,2.26446e-06,2.32004e-06,2.25694e-06,4.41603e-07,4.65333e-07,3.45737e-07,4.78919e-07,4.13343e-07,4.34656e-07,3.39839e-07,4.4993e-07
1212,usf1471_RCC_L1_MS_B.jpg,8.14618e-08,8.78566e-08,7.2092e-08,8.69323e-08,-5.46133e-06,-5.43875e-06,-5.47226e-06,-5.43959e-06,0.986133,0.971448,1.0,0.9727,8.95877e-07,8.90239e-07,9.00559e-07,8.90702e-07,8.16325e-08,8.80433e-08,7.22524e-08,8.71189e-08,8.13495e-08,8.77362e-08,7.1987e-08,8.68096e-08
2476,usf3488_RMLO_L1_MS_B.jpg,2.55722e-07,2.76703e-07,2.35649e-07,2.90273e-07,-1.02977e-05,-1.02425e-05,-1.03167e-05,-1.02311e-05,0.979182,0.953218,1.0,0.938399,1.72732e-06,1.71136e-06,1.73728e-06,1.70458e-06,2.56844e-07,2.78139e-07,2.36497e-07,2.91679e-07,2.55041e-07,2.75793e-07,2.3518e-07,2.89341e-07
1537,usf1667_RMLO_L1_CL_M.jpg,1.93221e-07,2.25103e-07,1.73613e-07,2.01512e-07,-1.07032e-05,-1.06376e-05,-1.07272e-05,-1.06628e-05,0.977955,0.94185,1.0,0.964636,1.816e-06,1.79518e-06,1.8258e-06,1.80691e-06,1.93336e-07,2.25568e-07,1.73729e-07,2.01765e-07,1.93113e-07,2.24667e-07,1.73504e-07,2.01274e-07
755,usf0507_LCC_L1_MS_B.jpg,4.74532e-07,2.13909e-06,2.08826e-06,2.16028e-06,-1.72571e-05,-1.71435e-05,-1.72583e-05,-1.71252e-05,0.982652,0.958278,1.0,0.947637,3.01698e-06,2.97236e-06,3.01046e-06,2.96244e-06,4.79651e-07,2.06563e-05,2.06915e-05,2.07193e-05,4.7283e-07,5.13057e-07,4.56486e-07,5.33023e-07
1080,usf1397_RMLO_L1_MS_B.jpg,4.38015e-07,5.03468e-07,3.84442e-07,4.69856e-07,-1.82014e-05,-1.808e-05,-1.82622e-05,-1.81137e-05,0.973123,0.930331,1.0,0.949654,3.21881e-06,3.17719e-06,3.24546e-06,3.19396e-06,4.3877e-07,5.04437e-07,3.84758e-07,4.70729e-07,4.37362e-07,5.0261e-07,3.84166e-07,4.69096e-07
1198,usf1465_RCC_L1_CL_M.jpg,2.1266e-07,2.45845e-07,1.81302e-07,2.2198e-07,-1.01527e-05,-1.00891e-05,-1.01804e-05,-1.01134e-05,0.982735,0.943832,1.0,0.966743,1.72805e-06,1.70742e-06,1.74186e-06,1.71889e-06,2.25105e-07,2.61187e-07,1.8754e-07,2.36052e-07,2.0379e-07,2.35009e-07,1.77621e-07,2.12457e-07
2441,usf3464_RCC_L1_CL_B.jpg,4.12206e-07,1.50653e-06,1.4469e-06,1.52795e-06,-2.28678e-05,-2.27228e-05,-2.28673e-05,-2.27002e-05,0.997463,0.971248,1.0,0.965301,4.17671e-06,4.13858e-06,4.18295e-06,4.12788e-06,4.14717e-07,1.02521e-05,1.02137e-05,1.02736e-05,4.10953e-07,4.37466e-07,3.74956e-07,4.58844e-07
2032,usf1945_LCC_L1_CL_B.jpg,1.43048e-07,1.62307e-07,1.29714e-07,1.58619e-07,-7.86016e-06,-7.81724e-06,-7.87708e-06,-7.82097e-06,0.980035,0.949796,1.0,0.954769,1.30851e-06,1.29529e-06,1.31516e-06,1.29714e-06,1.4349e-07,1.62816e-07,1.30104e-07,1.59174e-07,1.42756e-07,1.61977e-07,1.29462e-07,1.5827e-07
419,usf0280_LMLO_L2_CL_B.jpg,3.75919e-07,4.0933e-07,3.55919e-07,3.96497e-07,-1.42524e-05,-1.41721e-05,-1.42741e-05,-1.41851e-05,0.984873,0.953361,1.0,0.962787,2.4467e-06,2.42218e-06,2.45669e-06,2.42853e-06,3.76459e-07,4.10162e-07,3.56402e-07,3.97114e-07,3.75592e-07,4.08762e-07,3.55624e-07,3.96113e-07
2180,usf3049_RCC_L1_CL_B.jpg,2.15248e-07,2.31884e-07,1.93264e-07,2.27645e-07,-9.22013e-06,-9.17379e-06,-9.24132e-06,-9.1778e-06,0.983825,0.963193,1.0,0.968732,1.5691e-06,1.55585e-06,1.58013e-06,1.55814e-06,2.15548e-07,2.32478e-07,1.93694e-07,2.2875e-07,2.14967e-07,2.31351e-07,1.9288e-07,2.26628e-07
448,usf0303_LCC_L1_MS_B.jpg,3.09251e-07,3.48945e-07,2.97927e-07,3.27421e-07,-1.21571e-05,-1.20792e-05,-1.21691e-05,-1.20995e-05,0.986578,0.949336,1.0,0.965013,2.08055e-06,2.05416e-06,2.08616e-06,2.06473e-06,3.10817e-07,3.51055e-07,2.99313e-07,3.28876e-07,3.08498e-07,3.47759e-07,2.9731e-07,3.26781e-07
2083,usf3010_RCC_L1_MS_M.jpg,1.15987e-07,1.26519e-07,1.13242e-07,1.23274e-07,-5.02478e-06,-5.0003e-06,-5.02671e-06,-5.00266e-06,0.995976,0.974421,1.0,0.979026,7.964e-07,7.8858e-07,7.9777e-07,7.90196e-07,1.16017e-07,1.2657e-07,1.13264e-07,1.23305e-07,1.15958e-07,1.2647e-07,1.13221e-07,1.23245e-07
823,usf1143_LMLO_L1_MS_M.jpg,2.8419e-07,3.12037e-07,2.48937e-07,2.99678e-07,-1.33234e-05,-1.32546e-05,-1.33677e-05,-1.32682e-05,0.970088,0.94693,1.0,0.95404,2.31977e-06,2.29943e-06,2.33739e-06,2.30561e-06,2.84248e-07,3.12118e-07,2.48967e-07,2.99764e-07,2.84141e-07,3.11969e-07,2.48909e-07,2.99608e-07
3330,5193434.jpg,6.25766e-05,0.000101435,5.0886e-05,9.71092e-05,-0.000250208,-0.000244797,-0.000253774,-0.000246823,0.880092,0.792888,1.0,0.857485,5.3379e-05,5.10159e-05,5.57103e-05,5.23966e-05,0.000426065,0.000746706,0.000333568,0.000734199,1.8558e-05,2.05079e-05,1.43121e-05,1.81877e-05
1467,usf1620_RMLO_L1_MS_M.jpg,2.32047e-07,2.67341e-07,2.02245e-07,2.43882e-07,-1.01967e-05,-1.01324e-05,-1.02301e-05,-1.01559e-05,0.977189,0.939401,1.0,0.96077,1.73751e-06,1.7151e-06,1.75173e-06,1.7268e-06,2.34606e-07,2.70118e-07,2.02735e-07,2.46573e-07,2.29698e-07,2.64777e-07,2.01796e-07,2.41431e-07
1508,usf1644_LMLO_L1_CL_M.jpg,1.07792e-07,1.12159e-07,9.36345e-08,1.15313e-07,-4.92235e-06,-4.90474e-06,-4.93766e-06,-4.90211e-06,0.974327,0.962063,1.0,0.957337,7.82829e-07,7.78498e-07,7.89924e-07,7.76924e-07,1.081e-07,1.12653e-07,9.40528e-08,1.15798e-07,1.07582e-07,1.11861e-07,9.33894e-08,1.15007e-07
85,usf0060_RCC_L1_MS_B.jpg,3.6502e-07,4.1814e-07,3.61335e-07,3.97924e-07,-1.57126e-05,-1.56063e-05,-1.57191e-05,-1.56266e-05,0.995052,0.955385,1.0,0.966665,2.73932e-06,2.70401e-06,2.74117e-06,2.71412e-06,3.65058e-07,4.18204e-07,3.61386e-07,3.97974e-07,3.64985e-07,4.18081e-07,3.61293e-07,3.97878e-07
305,usf0204_LCC_L1_MS_M.jpg,3.23327e-07,3.44274e-07,2.72283e-07,3.45354e-07,-1.16994e-05,-1.16393e-05,-1.17491e-05,-1.16382e-05,0.95455,0.9288,1.0,0.927504,1.96463e-06,1.94781e-06,1.99012e-06,1.94725e-06,3.23778e-07,3.44797e-07,2.72605e-07,3.45821e-07,3.23047e-07,3.43933e-07,2.72099e-07,3.4506e-07
1322,usf1534_LCC_L1_MS_M.jpg,2.50317e-07,2.74263e-07,2.07452e-07,2.75709e-07,-1.06549e-05,-1.06e-05,-1.07005e-05,-1.05986e-05,0.969139,0.94435,1.0,0.939504,1.8271e-06,1.81029e-06,1.84733e-06,1.80949e-06,2.55532e-07,2.80363e-07,2.08929e-07,2.81508e-07,2.4576e-07,2.69037e-07,2.06253e-07,2.70681e-07
2533,usf3515_LMLO_L1_MS_B.jpg,4.05909e-07,4.69162e-07,3.6942e-07,4.19747e-07,-1.35689e-05,-1.34667e-05,-1.36043e-05,-1.35096e-05,0.969889,0.915643,1.0,0.953169,2.30366e-06,2.2648e-06,2.32177e-06,2.28929e-06,4.08076e-07,4.72235e-07,3.71028e-07,4.22124e-07,4.04581e-07,4.67077e-07,3.68453e-07,4.18256e-07
873,usf1174_LCC_L1_MS_M.jpg,2.14724e-07,2.34735e-07,1.87334e-07,2.42123e-07,-9.15227e-06,-9.10646e-06,-9.18089e-06,-9.09926e-06,0.978217,0.956822,1.0,0.949255,1.5609e-06,1.54671e-06,1.5734e-06,1.5429e-06,2.2235e-07,2.43148e-07,1.90379e-07,2.49563e-07,2.09966e-07,2.29583e-07,1.85812e-07,2.37198e-07
2056,usf1985_RCC_L1_MS_M.jpg,1.09272e-06,1.13101e-06,7.27154e-07,1.16012e-06,-2.34701e-05,-2.33657e-05,-2.37029e-05,-2.33405e-05,0.921829,0.900108,1.0,0.88793,4.05925e-06,4.03015e-06,4.19869e-06,4.0162e-06,1.26793e-06,1.31386e-06,7.68943e-07,1.34425e-06,9.40112e-07,9.73448e-07,6.96033e-07,1.00078e-06
1514,usf1648_RMLO_L1_CL_B.jpg,1.29669e-07,1.45949e-07,1.18235e-07,1.38855e-07,-6.54041e-06,-6.50568e-06,-6.55413e-06,-6.51258e-06,0.980763,0.952432,1.0,0.962098,1.07333e-06,1.06227e-06,1.07901e-06,1.06582e-06,1.30478e-07,1.46921e-07,1.18874e-07,1.39857e-07,1.29122e-07,1.45269e-07,1.1778e-07,1.38174e-07
690,usf0418_RMLO_L1_MS_M.jpg,4.06015e-07,2.41635e-06,2.38159e-06,2.4335e-06,-1.73116e-05,-1.71803e-05,-1.72741e-05,-1.71659e-05,1.0,0.967705,0.991307,0.959461,3.0499e-06,3.00532e-06,3.03413e-06,2.99677e-06,4.2285e-07,2.7372e-05,2.74171e-05,2.73895e-05,3.98784e-07,4.38703e-07,4.00971e-07,4.55798e-07
1472,usf1622_RCC_L1_MS_M.jpg,9.63824e-07,1.03351e-06,6.96028e-07,1.04216e-06,-1.7692e-05,-1.76089e-05,-1.78473e-05,-1.75953e-05,0.934169,0.908989,1.0,0.897412,2.94695e-06,2.91814e-06,3.05006e-06,2.90775e-06,1.13744e-06,1.26815e-06,7.7782e-07,1.24437e-06,8.1709e-07,8.47951e-07,6.35947e-07,8.7115e-07
2361,usf3393_LMLO_L1_MS_M.jpg,2.93365e-07,3.32808e-07,2.81507e-07,3.11916e-07,-1.10477e-05,-1.09762e-05,-1.10606e-05,-1.09942e-05,0.987368,0.945939,1.0,0.965201,1.85151e-06,1.82581e-06,1.85743e-06,1.83628e-06,2.93562e-07,3.33035e-07,2.81671e-07,3.12197e-07,2.93184e-07,3.32594e-07,2.81356e-07,3.11653e-07
2829,usf4156_RCC_L1_CL_M.jpg,3.49909e-07,3.83345e-07,3.0807e-07,4.05459e-07,-1.31852e-05,-1.31143e-05,-1.32282e-05,-1.30939e-05,0.973136,0.942312,1.0,0.930404,2.27195e-06,2.24913e-06,2.29203e-06,2.23854e-06,3.54064e-07,3.88569e-07,3.09921e-07,4.12034e-07,3.46359e-07,3.79059e-07,3.06923e-07,3.99845e-07
1385,usf1569_RCC_L1_MS_B.jpg,2.1094e-07,2.39483e-07,1.91684e-07,2.29628e-07,-1.02402e-05,-1.01805e-05,-1.02635e-05,-1.01903e-05,0.978507,0.943862,1.0,0.953761,1.72143e-06,1.70245e-06,1.73108e-06,1.70739e-06,2.11597e-07,2.40322e-07,1.92393e-07,2.30497e-07,2.10456e-07,2.38811e-07,1.91109e-07,2.28932e-07
2009,usf1933_LMLO_L1_MS_M.jpg,1.52465e-07,1.64735e-07,1.38317e-07,1.70266e-07,-7.60371e-06,-7.56882e-06,-7.62009e-06,-7.56292e-06,0.978823,0.957233,1.0,0.950574,1.25909e-06,1.24947e-06,1.26616e-06,1.2467e-06,1.52465e-07,1.64735e-07,1.38317e-07,1.70266e-07,1.52465e-07,1.64735e-07,1.38317e-07,1.70265e-07
154,usf0103_LCC_L1_MS_M.jpg,1.9972e-07,7.8543e-07,7.5186e-07,7.81559e-07,-1.15956e-05,-1.15206e-05,-1.15977e-05,-1.15246e-05,0.987207,0.960387,1.0,0.963136,1.98862e-06,1.96747e-06,1.99143e-06,1.96941e-06,1.9986e-07,5.64155e-06,5.6229e-06,5.63767e-06,1.99619e-07,2.18124e-07,1.82705e-07,2.14255e-07
2808,usf4139_LCC_L1_MS_M.jpg,2.09762e-07,2.31259e-07,1.81562e-07,2.26518e-07,-1.00674e-05,-1.00161e-05,-1.01019e-05,-1.00208e-05,0.981091,0.958591,1.0,0.96148,1.74079e-06,1.7253e-06,1.75473e-06,1.72763e-06,2.10711e-07,2.32417e-07,1.82009e-07,2.27604e-07,2.09025e-07,2.30326e-07,1.81289e-07,2.25686e-07
819,usf1141_RMLO_L1_CL_M.jpg,9.52839e-07,1.02803e-06,6.69534e-07,9.94504e-07,-2.33517e-05,-2.32145e-05,-2.35383e-05,-2.3247e-05,0.942625,0.906053,1.0,0.920701,4.09311e-06,4.04602e-06,4.20078e-06,4.06283e-06,1.07754e-06,1.16008e-06,6.91663e-07,1.12662e-06,8.36865e-07,9.05616e-07,6.48977e-07,8.71935e-07
1761,usf1793_LCC_L1_MS_B.jpg,1.75302e-07,1.97704e-07,1.57454e-07,1.88952e-07,-8.42216e-06,-8.3753e-06,-8.4432e-06,-8.3844e-06,0.978753,0.950677,1.0,0.957211,1.42083e-06,1.40572e-06,1.42962e-06,1.41007e-06,1.75817e-07,1.98315e-07,1.57574e-07,1.8947e-07,1.74826e-07,1.97144e-07,1.57341e-07,1.88475e-07
2246,usf3082_LMLO_L1_CL_M.jpg,7.30809e-07,8.66497e-07,6.9547e-07,7.76377e-07,-2.96179e-05,-2.93982e-05,-2.96603e-05,-2.94887e-05,0.98824,0.951049,1.0,0.97137,5.48036e-06,5.40558e-06,5.49894e-06,5.45037e-06,8.53427e-07,1.10631e-06,8.22745e-07,1.00836e-06,6.99197e-07,8.12635e-07,6.61767e-07,7.23068e-07
946,usf1232_RCC_L1_CL_M.jpg,7.28079e-08,7.95116e-08,6.57235e-08,8.17183e-08,-4.72887e-06,-4.70819e-06,-4.73726e-06,-4.70597e-06,0.985375,0.967901,1.0,0.963657,7.61511e-07,7.56083e-07,7.6505e-07,7.54976e-07,7.28389e-08,7.95601e-08,6.57434e-08,8.17561e-08,7.27788e-08,7.94662e-08,6.57049e-08,8.16829e-08
463,usf0307_RCC_L2_CL_B.jpg,2.27209e-07,2.52786e-07,2.16248e-07,2.43065e-07,-1.06741e-05,-1.06118e-05,-1.06842e-05,-1.06217e-05,0.991419,0.960671,1.0,0.97023,1.81297e-06,1.79448e-06,1.81843e-06,1.79932e-06,2.27498e-07,2.53293e-07,2.16473e-07,2.43528e-07,2.26957e-07,2.52337e-07,2.16065e-07,2.42663e-07
864,usf1167_RCC_L1_CL_M.jpg,2.2488e-07,2.5556e-07,2.06829e-07,2.43615e-07,-9.7751e-06,-9.71613e-06,-9.79552e-06,-9.7278e-06,0.97918,0.943116,1.0,0.953054,1.63292e-06,1.6134e-06,1.642e-06,1.61909e-06,2.25463e-07,2.57471e-07,2.0757e-07,2.44522e-07,2.244e-07,2.54081e-07,2.06215e-07,2.42889e-07
1705,usf1765_RMLO_L1_MS_B.jpg,1.52915e-07,1.66778e-07,1.2999e-07,1.66785e-07,-7.98552e-06,-7.94747e-06,-8.0121e-06,-7.94746e-06,0.972676,0.949713,1.0,0.950231,1.32739e-06,1.31692e-06,1.33872e-06,1.3169e-06,1.55699e-07,1.70328e-07,1.32112e-07,1.70248e-07,1.51561e-07,1.65136e-07,1.28941e-07,1.65176e-07
196,usf0137_LMLO_L1_MS_M.jpg,2.59558e-07,2.84998e-07,2.50196e-07,2.77253e-07,-1.11886e-05,-1.11256e-05,-1.11988e-05,-1.11333e-05,0.991336,0.960832,1.0,0.969123,1.88785e-06,1.86912e-06,1.89255e-06,1.87298e-06,2.60508e-07,2.86165e-07,2.5128e-07,2.78368e-07,2.59213e-07,2.84576e-07,2.49816e-07,2.76845e-07
2281,usf3116_RMLO_L1_MS_B.jpg,3.18855e-07,3.45405e-07,3.04696e-07,3.63415e-07,-1.38182e-05,-1.3744e-05,-1.3834e-05,-1.37265e-05,0.987296,0.959703,1.0,0.947959,2.38005e-06,2.35917e-06,2.38711e-06,2.35017e-06,3.19046e-07,3.45615e-07,3.04835e-07,3.63635e-07,3.18675e-07,3.45208e-07,3.04566e-07,3.63209e-07
